,"Labor Force Data by County, 1997 Annual Averages",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
644,CN1709500000000,17,095,"Knox County, IL",1997,,29069,27942,1127,3.9
645,CN1709700000000,17,097,"Lake County, IL",1997,,321733,311828,9905,3.1
646,CN1709900000000,17,099,"LaSalle County, IL",1997,,54806,51415,3391,6.2
647,CN1710100000000,17,101,"Lawrence County, IL",1997,,6800,6260,540,7.9
648,CN1710300000000,17,103,"Lee County, IL",1997,,18006,17373,633,3.5
649,CN1710500000000,17,105,"Livingston County, IL",1997,,19276,18666,610,3.2
650,CN1710700000000,17,107,"Logan County, IL",1997,,12707,12116,591,4.7
651,CN1710900000000,17,109,"McDonough County, IL",1997,,18869,18492,377,2
652,CN1711100000000,17,111,"McHenry County, IL",1997,,132770,127387,5383,4.1
653,CN1711300000000,17,113,"McLean County, IL",1997,,84048,82177,1871,2.2
654,CN1711500000000,17,115,"Macon County, IL",1997,,60067,56407,3660,6.1
655,CN1711700000000,17,117,"Macoupin County, IL",1997,,22908,21775,1133,4.9
656,CN1711900000000,17,119,"Madison County, IL",1997,,131275,125913,5362,4.1
657,CN1712100000000,17,121,"Marion County, IL",1997,,21116,19580,1536,7.3
658,CN1712300000000,17,123,"Marshall County, IL",1997,,6550,6299,251,3.8
659,CN1712500000000,17,125,"Mason County, IL",1997,,8172,7653,519,6.4
660,CN1712700000000,17,127,"Massac County, IL",1997,,7863,7565,298,3.8
661,CN1712900000000,17,129,"Menard County, IL",1997,,6221,5994,227,3.6
662,CN1713100000000,17,131,"Mercer County, IL",1997,,9112,8697,415,4.6
663,CN1713300000000,17,133,"Monroe County, IL",1997,,13832,13444,388,2.8
664,CN1713500000000,17,135,"Montgomery County, IL",1997,,14996,14039,957,6.4
665,CN1713700000000,17,137,"Morgan County, IL",1997,,18386,17647,739,4
666,CN1713900000000,17,139,"Moultrie County, IL",1997,,7849,7593,256,3.3
667,CN1714100000000,17,141,"Ogle County, IL",1997,,28004,27031,973,3.5
668,CN1714300000000,17,143,"Peoria County, IL",1997,,96654,92640,4014,4.2
669,CN1714500000000,17,145,"Perry County, IL",1997,,8331,7551,780,9.4
670,CN1714700000000,17,147,"Piatt County, IL",1997,,7874,7515,359,4.6
671,CN1714900000000,17,149,"Pike County, IL",1997,,8907,8490,417,4.7
672,CN1715100000000,17,151,"Pope County, IL",1997,,1699,1555,144,8.5
673,CN1715300000000,17,153,"Pulaski County, IL",1997,,2826,2582,244,8.6
674,CN1715500000000,17,155,"Putnam County, IL",1997,,3098,2929,169,5.5
675,CN1715700000000,17,157,"Randolph County, IL",1997,,13990,13093,897,6.4
676,CN1715900000000,17,159,"Richland County, IL",1997,,10134,9681,453,4.5
677,CN1716100000000,17,161,"Rock Island County, IL",1997,,75321,72668,2653,3.5
678,CN1716300000000,17,163,"St. Clair County, IL",1997,,119495,113580,5915,4.9
679,CN1716500000000,17,165,"Saline County, IL",1997,,10178,9368,810,8
680,CN1716700000000,17,167,"Sangamon County, IL",1997,,102492,98722,3770,3.7
681,CN1716900000000,17,169,"Schuyler County, IL",1997,,3917,3713,204,5.2
682,CN1717100000000,17,171,"Scott County, IL",1997,,2796,2640,156,5.6
683,CN1717300000000,17,173,"Shelby County, IL",1997,,11622,11101,521,4.5
684,CN1717500000000,17,175,"Stark County, IL",1997,,2906,2746,160,5.5
685,CN1717700000000,17,177,"Stephenson County, IL",1997,,25507,24347,1160,4.5
686,CN1717900000000,17,179,"Tazewell County, IL",1997,,70428,67826,2602,3.7
687,CN1718100000000,17,181,"Union County, IL",1997,,8189,7633,556,6.8
688,CN1718300000000,17,183,"Vermilion County, IL",1997,,39978,37474,2504,6.3
689,CN1718500000000,17,185,"Wabash County, IL",1997,,5214,4772,442,8.5
690,CN1718700000000,17,187,"Warren County, IL",1997,,9884,9534,350,3.5
691,CN1718900000000,17,189,"Washington County, IL",1997,,8873,8521,352,4
692,CN1719100000000,17,191,"Wayne County, IL",1997,,8107,7713,394,4.9
693,CN1719300000000,17,193,"White County, IL",1997,,7411,6965,446,6
694,CN1719500000000,17,195,"Whiteside County, IL",1997,,32411,31397,1014,3.1
695,CN1719700000000,17,197,"Will County, IL",1997,,234076,222377,11699,5
696,CN1719900000000,17,199,"Williamson County, IL",1997,,27662,25752,1910,6.9
697,CN1720100000000,17,201,"Winnebago County, IL",1997,,150917,144865,6052,4
698,CN1720300000000,17,203,"Woodford County, IL",1997,,19062,18567,495,2.6
699,CN1800100000000,18,001,"Adams County, IN",1997,,16706,16224,482,2.9
700,CN1800300000000,18,003,"Allen County, IN",1997,,177144,172074,5070,2.9
701,CN1800500000000,18,005,"Bartholomew County, IN",1997,,39798,38901,897,2.3
702,CN1800700000000,18,007,"Benton County, IN",1997,,5158,4968,190,3.7
703,CN1800900000000,18,009,"Blackford County, IN",1997,,6581,6277,304,4.6
704,CN1801100000000,18,011,"Boone County, IN",1997,,24071,23623,448,1.9
705,CN1801300000000,18,013,"Brown County, IN",1997,,8745,8564,181,2.1
706,CN1801500000000,18,015,"Carroll County, IN",1997,,12213,11913,300,2.5
707,CN1801700000000,18,017,"Cass County, IN",1997,,20044,19198,846,4.2
708,CN1801900000000,18,019,"Clark County, IN",1997,,52008,50252,1756,3.4
709,CN1802100000000,18,021,"Clay County, IN",1997,,12642,11944,698,5.5
710,CN1802300000000,18,023,"Clinton County, IN",1997,,16330,15798,532,3.3
711,CN1802500000000,18,025,"Crawford County, IN",1997,,4802,4423,379,7.9
712,CN1802700000000,18,027,"Daviess County, IN",1997,,13761,13287,474,3.4
713,CN1802900000000,18,029,"Dearborn County, IN",1997,,23358,22485,873,3.7
714,CN1803100000000,18,031,"Decatur County, IN",1997,,16349,15953,396,2.4
715,CN1803300000000,18,033,"DeKalb County, IN",1997,,21944,21304,640,2.9
716,CN1803500000000,18,035,"Delaware County, IN",1997,,63147,60677,2470,3.9
717,CN1803700000000,18,037,"Dubois County, IN",1997,,22753,22217,536,2.4
718,CN1803900000000,18,039,"Elkhart County, IN",1997,,94780,91688,3092,3.3
719,CN1804100000000,18,041,"Fayette County, IN",1997,,11718,11073,645,5.5
720,CN1804300000000,18,043,"Floyd County, IN",1997,,38678,37529,1149,3
721,CN1804500000000,18,045,"Fountain County, IN",1997,,8760,8348,412,4.7
722,CN1804700000000,18,047,"Franklin County, IN",1997,,10750,10343,407,3.8
723,CN1804900000000,18,049,"Fulton County, IN",1997,,10533,10076,457,4.3
724,CN1805100000000,18,051,"Gibson County, IN",1997,,15758,14876,882,5.6
725,CN1805300000000,18,053,"Grant County, IN",1997,,34690,33129,1561,4.5
726,CN1805500000000,18,055,"Greene County, IN",1997,,14751,13717,1034,7
727,CN1805700000000,18,057,"Hamilton County, IN",1997,,89660,88508,1152,1.3
728,CN1805900000000,18,059,"Hancock County, IN",1997,,29651,28963,688,2.3
729,CN1806100000000,18,061,"Harrison County, IN",1997,,18341,17713,628,3.4
730,CN1806300000000,18,063,"Hendricks County, IN",1997,,51552,50658,894,1.7
731,CN1806500000000,18,065,"Henry County, IN",1997,,25714,24563,1151,4.5
732,CN1806700000000,18,067,"Howard County, IN",1997,,42552,41112,1440,3.4
733,CN1806900000000,18,069,"Huntington County, IN",1997,,20869,20125,744,3.6
734,CN1807100000000,18,071,"Jackson County, IN",1997,,21104,20236,868,4.1
735,CN1807300000000,18,073,"Jasper County, IN",1997,,14487,13837,650,4.5
736,CN1807500000000,18,075,"Jay County, IN",1997,,11907,11327,580,4.9
737,CN1807700000000,18,077,"Jefferson County, IN",1997,,14753,14012,741,5
738,CN1807900000000,18,079,"Jennings County, IN",1997,,14565,14146,419,2.9
739,CN1808100000000,18,081,"Johnson County, IN",1997,,60401,59132,1269,2.1
740,CN1808300000000,18,083,"Knox County, IN",1997,,20202,19385,817,4
741,CN1808500000000,18,085,"Kosciusko County, IN",1997,,38359,37107,1252,3.3
742,CN1808700000000,18,087,"LaGrange County, IN",1997,,17176,16656,520,3
743,CN1808900000000,18,089,"Lake County, IN",1997,,230347,220017,10330,4.5
744,CN1809100000000,18,091,"LaPorte County, IN",1997,,54679,52529,2150,3.9
745,CN1809300000000,18,093,"Lawrence County, IN",1997,,24487,23200,1287,5.3
746,CN1809500000000,18,095,"Madison County, IN",1997,,66534,64043,2491,3.7
747,CN1809700000000,18,097,"Marion County, IN",1997,,453928,439576,14352,3.2
748,CN1809900000000,18,099,"Marshall County, IN",1997,,25889,25066,823,3.2
749,CN1810100000000,18,101,"Martin County, IN",1997,,5224,5030,194,3.7
750,CN1810300000000,18,103,"Miami County, IN",1997,,15471,14689,782,5.1
751,CN1810500000000,18,105,"Monroe County, IN",1997,,62259,60794,1465,2.4
752,CN1810700000000,18,107,"Montgomery County, IN",1997,,19727,19147,580,2.9
753,CN1810900000000,18,109,"Morgan County, IN",1997,,35076,34057,1019,2.9
754,CN1811100000000,18,111,"Newton County, IN",1997,,6624,6341,283,4.3
755,CN1811300000000,18,113,"Noble County, IN",1997,,25067,24203,864,3.4
756,CN1811500000000,18,115,"Ohio County, IN",1997,,2698,2603,95,3.5
757,CN1811700000000,18,117,"Orange County, IN",1997,,9068,8413,655,7.2
758,CN1811900000000,18,119,"Owen County, IN",1997,,10737,10260,477,4.4
759,CN1812100000000,18,121,"Parke County, IN",1997,,7396,7027,369,5
760,CN1812300000000,18,123,"Perry County, IN",1997,,9289,8607,682,7.3
761,CN1812500000000,18,125,"Pike County, IN",1997,,6352,6048,304,4.8
762,CN1812700000000,18,127,"Porter County, IN",1997,,76300,74055,2245,2.9
763,CN1812900000000,18,129,"Posey County, IN",1997,,14126,13650,476,3.4
764,CN1813100000000,18,131,"Pulaski County, IN",1997,,6310,5882,428,6.8
765,CN1813300000000,18,133,"Putnam County, IN",1997,,16755,16171,584,3.5
766,CN1813500000000,18,135,"Randolph County, IN",1997,,11831,10780,1051,8.9
767,CN1813700000000,18,137,"Ripley County, IN",1997,,13396,12945,451,3.4
768,CN1813900000000,18,139,"Rush County, IN",1997,,10265,9965,300,2.9
769,CN1814100000000,18,141,"St. Joseph County, IN",1997,,138162,133603,4559,3.3
770,CN1814300000000,18,143,"Scott County, IN",1997,,11038,10481,557,5
771,CN1814500000000,18,145,"Shelby County, IN",1997,,23572,22793,779,3.3
772,CN1814700000000,18,147,"Spencer County, IN",1997,,11291,10784,507,4.5
773,CN1814900000000,18,149,"Starke County, IN",1997,,11527,10928,599,5.2
774,CN1815100000000,18,151,"Steuben County, IN",1997,,18018,17486,532,3
775,CN1815300000000,18,153,"Sullivan County, IN",1997,,10133,9469,664,6.6
776,CN1815500000000,18,155,"Switzerland County, IN",1997,,3815,3624,191,5
777,CN1815700000000,18,157,"Tippecanoe County, IN",1997,,73620,71924,1696,2.3
778,CN1815900000000,18,159,"Tipton County, IN",1997,,8776,8506,270,3.1
779,CN1816100000000,18,161,"Union County, IN",1997,,3974,3839,135,3.4
780,CN1816300000000,18,163,"Vanderburgh County, IN",1997,,92064,88211,3853,4.2
781,CN1816500000000,18,165,"Vermillion County, IN",1997,,8010,7462,548,6.8
782,CN1816700000000,18,167,"Vigo County, IN",1997,,51656,48638,3018,5.8
783,CN1816900000000,18,169,"Wabash County, IN",1997,,17816,17066,750,4.2
784,CN1817100000000,18,171,"Warren County, IN",1997,,3913,3786,127,3.2
785,CN1817300000000,18,173,"Warrick County, IN",1997,,28690,27657,1033,3.6
786,CN1817500000000,18,175,"Washington County, IN",1997,,12129,11475,654,5.4
787,CN1817700000000,18,177,"Wayne County, IN",1997,,38700,37229,1471,3.8
788,CN1817900000000,18,179,"Wells County, IN",1997,,14893,14537,356,2.4
789,CN1818100000000,18,181,"White County, IN",1997,,13080,12151,929,7.1
790,CN1818300000000,18,183,"Whitley County, IN",1997,,16637,16220,417,2.5
791,CN1900100000000,19,001,"Adair County, IA",1997,,4341,4220,121,2.8
792,CN1900300000000,19,003,"Adams County, IA",1997,,2338,2207,131,5.6
793,CN1900500000000,19,005,"Allamakee County, IA",1997,,7692,7356,336,4.4
794,CN1900700000000,19,007,"Appanoose County, IA",1997,,6872,6567,305,4.4
795,CN1900900000000,19,009,"Audubon County, IA",1997,,3627,3507,120,3.3
796,CN1901100000000,19,011,"Benton County, IA",1997,,12114,11713,401,3.3
797,CN1901300000000,19,013,"Black Hawk County, IA",1997,,69839,67266,2573,3.7
798,CN1901500000000,19,015,"Boone County, IA",1997,,14265,13891,374,2.6
799,CN1901700000000,19,017,"Bremer County, IA",1997,,13028,12722,306,2.3
800,CN1901900000000,19,019,"Buchanan County, IA",1997,,11106,10677,429,3.9
801,CN1902100000000,19,021,"Buena Vista County, IA",1997,,11008,10780,228,2.1
802,CN1902300000000,19,023,"Butler County, IA",1997,,7964,7645,319,4
803,CN1902500000000,19,025,"Calhoun County, IA",1997,,5067,4914,153,3
804,CN1902700000000,19,027,"Carroll County, IA",1997,,12605,12220,385,3.1
805,CN1902900000000,19,029,"Cass County, IA",1997,,7844,7476,368,4.7
806,CN1903100000000,19,031,"Cedar County, IA",1997,,9776,9494,282,2.9
807,CN1903300000000,19,033,"Cerro Gordo County, IA",1997,,27089,26251,838,3.1
808,CN1903500000000,19,035,"Cherokee County, IA",1997,,7099,6894,205,2.9
809,CN1903700000000,19,037,"Chickasaw County, IA",1997,,7671,7321,350,4.6
810,CN1903900000000,19,039,"Clarke County, IA",1997,,4261,4094,167,3.9
811,CN1904100000000,19,041,"Clay County, IA",1997,,10307,10030,277,2.7
812,CN1904300000000,19,043,"Clayton County, IA",1997,,10890,10397,493,4.5
813,CN1904500000000,19,045,"Clinton County, IA",1997,,27691,26703,988,3.6
814,CN1904700000000,19,047,"Crawford County, IA",1997,,9078,8791,287,3.2
815,CN1904900000000,19,049,"Dallas County, IA",1997,,19979,19564,415,2.1
816,CN1905100000000,19,051,"Davis County, IA",1997,,4223,4068,155,3.7
817,CN1905300000000,19,053,"Decatur County, IA",1997,,3860,3693,167,4.3
818,CN1905500000000,19,055,"Delaware County, IA",1997,,9701,9239,462,4.8
819,CN1905700000000,19,057,"Des Moines County, IA",1997,,23787,22882,905,3.8
820,CN1905900000000,19,059,"Dickinson County, IA",1997,,10048,9703,345,3.4
821,CN1906100000000,19,061,"Dubuque County, IA",1997,,50211,48319,1892,3.8
822,CN1906300000000,19,063,"Emmet County, IA",1997,,5867,5620,247,4.2
823,CN1906500000000,19,065,"Fayette County, IA",1997,,11538,11175,363,3.1
824,CN1906700000000,19,067,"Floyd County, IA",1997,,8128,7748,380,4.7
825,CN1906900000000,19,069,"Franklin County, IA",1997,,6105,5912,193,3.2
826,CN1907100000000,19,071,"Fremont County, IA",1997,,3820,3719,101,2.6
827,CN1907300000000,19,073,"Greene County, IA",1997,,5020,4894,126,2.5
828,CN1907500000000,19,075,"Grundy County, IA",1997,,6295,6132,163,2.6
829,CN1907700000000,19,077,"Guthrie County, IA",1997,,6132,5952,180,2.9
830,CN1907900000000,19,079,"Hamilton County, IA",1997,,8645,8383,262,3
831,CN1908100000000,19,081,"Hancock County, IA",1997,,6869,6718,151,2.2
832,CN1908300000000,19,083,"Hardin County, IA",1997,,9687,9305,382,3.9
833,CN1908500000000,19,085,"Harrison County, IA",1997,,7831,7569,262,3.3
834,CN1908700000000,19,087,"Henry County, IA",1997,,11306,11009,297,2.6
835,CN1908900000000,19,089,"Howard County, IA",1997,,5534,5359,175,3.2
836,CN1909100000000,19,091,"Humboldt County, IA",1997,,5720,5596,124,2.2
837,CN1909300000000,19,093,"Ida County, IA",1997,,4273,4156,117,2.7
838,CN1909500000000,19,095,"Iowa County, IA",1997,,9464,9233,231,2.4
839,CN1909700000000,19,097,"Jackson County, IA",1997,,10698,10158,540,5
840,CN1909900000000,19,099,"Jasper County, IA",1997,,19450,18935,515,2.6
841,CN1910100000000,19,101,"Jefferson County, IA",1997,,10502,10176,326,3.1
842,CN1910300000000,19,103,"Johnson County, IA",1997,,65878,64283,1595,2.4
843,CN1910500000000,19,105,"Jones County, IA",1997,,9898,9547,351,3.5
844,CN1910700000000,19,107,"Keokuk County, IA",1997,,5422,5185,237,4.4
845,CN1910900000000,19,109,"Kossuth County, IA",1997,,9247,9018,229,2.5
846,CN1911100000000,19,111,"Lee County, IA",1997,,19961,18919,1042,5.2
847,CN1911300000000,19,113,"Linn County, IA",1997,,110513,107815,2698,2.4
848,CN1911500000000,19,115,"Louisa County, IA",1997,,5851,5588,263,4.5
849,CN1911700000000,19,117,"Lucas County, IA",1997,,4024,3857,167,4.2
850,CN1911900000000,19,119,"Lyon County, IA",1997,,5923,5794,129,2.2
851,CN1912100000000,19,121,"Madison County, IA",1997,,7605,7321,284,3.7
852,CN1912300000000,19,123,"Mahaska County, IA",1997,,11494,11181,313,2.7
853,CN1912500000000,19,125,"Marion County, IA",1997,,18333,17797,536,2.9
854,CN1912700000000,19,127,"Marshall County, IA",1997,,20853,20233,620,3
855,CN1912900000000,19,129,"Mills County, IA",1997,,6206,6024,182,2.9
856,CN1913100000000,19,131,"Mitchell County, IA",1997,,5706,5574,132,2.3
857,CN1913300000000,19,133,"Monona County, IA",1997,,5398,5232,166,3.1
858,CN1913500000000,19,135,"Monroe County, IA",1997,,4230,4059,171,4
859,CN1913700000000,19,137,"Montgomery County, IA",1997,,6350,6049,301,4.7
860,CN1913900000000,19,139,"Muscatine County, IA",1997,,21443,20589,854,4
861,CN1914100000000,19,141,"O'Brien County, IA",1997,,8097,7910,187,2.3
862,CN1914300000000,19,143,"Osceola County, IA",1997,,3793,3688,105,2.8
863,CN1914500000000,19,145,"Page County, IA",1997,,9398,9115,283,3
864,CN1914700000000,19,147,"Palo Alto County, IA",1997,,5595,5454,141,2.5
865,CN1914900000000,19,149,"Plymouth County, IA",1997,,13177,12765,412,3.1
866,CN1915100000000,19,151,"Pocahontas County, IA",1997,,4378,4276,102,2.3
867,CN1915300000000,19,153,"Polk County, IA",1997,,214264,208793,5471,2.6
868,CN1915500000000,19,155,"Pottawattamie County, IA",1997,,48355,46746,1609,3.3
869,CN1915700000000,19,157,"Poweshiek County, IA",1997,,10444,10062,382,3.7
870,CN1915900000000,19,159,"Ringgold County, IA",1997,,2660,2583,77,2.9
871,CN1916100000000,19,161,"Sac County, IA",1997,,6250,6052,198,3.2
872,CN1916300000000,19,163,"Scott County, IA",1997,,85920,83291,2629,3.1
873,CN1916500000000,19,165,"Shelby County, IA",1997,,7202,6979,223,3.1
874,CN1916700000000,19,167,"Sioux County, IA",1997,,18005,17540,465,2.6
875,CN1916900000000,19,169,"Story County, IA",1997,,45958,44778,1180,2.6
876,CN1917100000000,19,171,"Tama County, IA",1997,,9429,9128,301,3.2
877,CN1917300000000,19,173,"Taylor County, IA",1997,,3348,3164,184,5.5
878,CN1917500000000,19,175,"Union County, IA",1997,,6567,6325,242,3.7
879,CN1917700000000,19,177,"Van Buren County, IA",1997,,4393,4250,143,3.3
880,CN1917900000000,19,179,"Wapello County, IA",1997,,18133,17027,1106,6.1
881,CN1918100000000,19,181,"Warren County, IA",1997,,23307,22837,470,2
882,CN1918300000000,19,183,"Washington County, IA",1997,,11586,11259,327,2.8
883,CN1918500000000,19,185,"Wayne County, IA",1997,,3259,3122,137,4.2
884,CN1918700000000,19,187,"Webster County, IA",1997,,20315,19634,681,3.4
885,CN1918900000000,19,189,"Winnebago County, IA",1997,,6751,6601,150,2.2
886,CN1919100000000,19,191,"Winneshiek County, IA",1997,,12384,11924,460,3.7
887,CN1919300000000,19,193,"Woodbury County, IA",1997,,56047,54209,1838,3.3
888,CN1919500000000,19,195,"Worth County, IA",1997,,4207,4083,124,2.9
889,CN1919700000000,19,197,"Wright County, IA",1997,,7118,6935,183,2.6
890,CN2000100000000,20,001,"Allen County, KS",1997,,6951,6573,378,5.4
891,CN2000300000000,20,003,"Anderson County, KS",1997,,4058,3843,215,5.3
892,CN2000500000000,20,005,"Atchison County, KS",1997,,8223,7680,543,6.6
893,CN2000700000000,20,007,"Barber County, KS",1997,,2441,2352,89,3.6
894,CN2000900000000,20,009,"Barton County, KS",1997,,15038,14557,481,3.2
895,CN2001100000000,20,011,"Bourbon County, KS",1997,,6658,6302,356,5.3
896,CN2001300000000,20,013,"Brown County, KS",1997,,4849,4565,284,5.9
897,CN2001500000000,20,015,"Butler County, KS",1997,,30823,29816,1007,3.3
898,CN2001700000000,20,017,"Chase County, KS",1997,,1467,1404,63,4.3
899,CN2001900000000,20,019,"Chautauqua County, KS",1997,,1595,1484,111,7
900,CN2002100000000,20,021,"Cherokee County, KS",1997,,10910,10254,656,6
901,CN2002300000000,20,023,"Cheyenne County, KS",1997,,1481,1453,28,1.9
902,CN2002500000000,20,025,"Clark County, KS",1997,,1314,1283,31,2.4
903,CN2002700000000,20,027,"Clay County, KS",1997,,4630,4494,136,2.9
904,CN2002900000000,20,029,"Cloud County, KS",1997,,5160,4980,180,3.5
905,CN2003100000000,20,031,"Coffey County, KS",1997,,4695,4426,269,5.7
906,CN2003300000000,20,033,"Comanche County, KS",1997,,1035,1014,21,2
907,CN2003500000000,20,035,"Cowley County, KS",1997,,18791,17896,895,4.8
908,CN2003700000000,20,037,"Crawford County, KS",1997,,17922,17019,903,5
909,CN2003900000000,20,039,"Decatur County, KS",1997,,1722,1673,49,2.8
910,CN2004100000000,20,041,"Dickinson County, KS",1997,,10500,10060,440,4.2
911,CN2004300000000,20,043,"Doniphan County, KS",1997,,4243,3973,270,6.4
912,CN2004500000000,20,045,"Douglas County, KS",1997,,52798,50598,2200,4.2
913,CN2004700000000,20,047,"Edwards County, KS",1997,,1722,1664,58,3.4
914,CN2004900000000,20,049,"Elk County, KS",1997,,1381,1322,59,4.3
915,CN2005100000000,20,051,"Ellis County, KS",1997,,17066,16648,418,2.4
916,CN2005300000000,20,053,"Ellsworth County, KS",1997,,2814,2743,71,2.5
917,CN2005500000000,20,055,"Finney County, KS",1997,,19202,18651,551,2.9
918,CN2005700000000,20,057,"Ford County, KS",1997,,15656,15202,454,2.9
919,CN2005900000000,20,059,"Franklin County, KS",1997,,14037,13456,581,4.1
920,CN2006100000000,20,061,"Geary County, KS",1997,,10094,9398,696,6.9
921,CN2006300000000,20,063,"Gove County, KS",1997,,1490,1459,31,2.1
922,CN2006500000000,20,065,"Graham County, KS",1997,,1532,1486,46,3
923,CN2006700000000,20,067,"Grant County, KS",1997,,4091,3947,144,3.5
924,CN2006900000000,20,069,"Gray County, KS",1997,,2594,2530,64,2.5
925,CN2007100000000,20,071,"Greeley County, KS",1997,,872,846,26,3
926,CN2007300000000,20,073,"Greenwood County, KS",1997,,3176,3023,153,4.8
927,CN2007500000000,20,075,"Hamilton County, KS",1997,,1182,1160,22,1.9
928,CN2007700000000,20,077,"Harper County, KS",1997,,3054,2970,84,2.8
929,CN2007900000000,20,079,"Harvey County, KS",1997,,17162,16684,478,2.8
930,CN2008100000000,20,081,"Haskell County, KS",1997,,2013,1962,51,2.5
931,CN2008300000000,20,083,"Hodgeman County, KS",1997,,942,924,18,1.9
932,CN2008500000000,20,085,"Jackson County, KS",1997,,6762,6382,380,5.6
933,CN2008700000000,20,087,"Jefferson County, KS",1997,,10583,10079,504,4.8
934,CN2008900000000,20,089,"Jewell County, KS",1997,,2085,2034,51,2.4
935,CN2009100000000,20,091,"Johnson County, KS",1997,,251907,246154,5753,2.3
936,CN2009300000000,20,093,"Kearny County, KS",1997,,2140,2089,51,2.4
937,CN2009500000000,20,095,"Kingman County, KS",1997,,4270,4116,154,3.6
938,CN2009700000000,20,097,"Kiowa County, KS",1997,,1633,1599,34,2.1
939,CN2009900000000,20,099,"Labette County, KS",1997,,10542,9966,576,5.5
940,CN2010100000000,20,101,"Lane County, KS",1997,,1074,1022,52,4.8
941,CN2010300000000,20,103,"Leavenworth County, KS",1997,,28187,26927,1260,4.5
942,CN2010500000000,20,105,"Lincoln County, KS",1997,,1718,1663,55,3.2
943,CN2010700000000,20,107,"Linn County, KS",1997,,3402,3109,293,8.6
944,CN2010900000000,20,109,"Logan County, KS",1997,,1678,1636,42,2.5
945,CN2011100000000,20,111,"Lyon County, KS",1997,,19591,18811,780,4
946,CN2011300000000,20,113,"McPherson County, KS",1997,,16141,15707,434,2.7
947,CN2011500000000,20,115,"Marion County, KS",1997,,7123,6964,159,2.2
948,CN2011700000000,20,117,"Marshall County, KS",1997,,5958,5781,177,3
949,CN2011900000000,20,119,"Meade County, KS",1997,,2309,2262,47,2
950,CN2012100000000,20,121,"Miami County, KS",1997,,13762,13235,527,3.8
951,CN2012300000000,20,123,"Mitchell County, KS",1997,,3491,3416,75,2.1
952,CN2012500000000,20,125,"Montgomery County, KS",1997,,17365,16421,944,5.4
953,CN2012700000000,20,127,"Morris County, KS",1997,,3118,2991,127,4.1
954,CN2012900000000,20,129,"Morton County, KS",1997,,1783,1745,38,2.1
955,CN2013100000000,20,131,"Nemaha County, KS",1997,,5885,5693,192,3.3
956,CN2013300000000,20,133,"Neosho County, KS",1997,,9019,8627,392,4.3
957,CN2013500000000,20,135,"Ness County, KS",1997,,1810,1765,45,2.5
958,CN2013700000000,20,137,"Norton County, KS",1997,,3165,3098,67,2.1
959,CN2013900000000,20,139,"Osage County, KS",1997,,9264,8642,622,6.7
960,CN2014100000000,20,141,"Osborne County, KS",1997,,2304,2247,57,2.5
961,CN2014300000000,20,143,"Ottawa County, KS",1997,,3121,2988,133,4.3
962,CN2014500000000,20,145,"Pawnee County, KS",1997,,3580,3495,85,2.4
963,CN2014700000000,20,147,"Phillips County, KS",1997,,3152,3066,86,2.7
964,CN2014900000000,20,149,"Pottawatomie County, KS",1997,,10652,10268,384,3.6
965,CN2015100000000,20,151,"Pratt County, KS",1997,,5033,4905,128,2.5
966,CN2015300000000,20,153,"Rawlins County, KS",1997,,1570,1523,47,3
967,CN2015500000000,20,155,"Reno County, KS",1997,,32732,31541,1191,3.6
968,CN2015700000000,20,157,"Republic County, KS",1997,,3101,3022,79,2.5
969,CN2015900000000,20,159,"Rice County, KS",1997,,4631,4454,177,3.8
970,CN2016100000000,20,161,"Riley County, KS",1997,,30644,29391,1253,4.1
971,CN2016300000000,20,163,"Rooks County, KS",1997,,3079,3002,77,2.5
972,CN2016500000000,20,165,"Rush County, KS",1997,,1822,1760,62,3.4
973,CN2016700000000,20,167,"Russell County, KS",1997,,3643,3515,128,3.5
974,CN2016900000000,20,169,"Saline County, KS",1997,,30252,29158,1094,3.6
975,CN2017100000000,20,171,"Scott County, KS",1997,,2685,2628,57,2.1
976,CN2017300000000,20,173,"Sedgwick County, KS",1997,,230236,222365,7871,3.4
977,CN2017500000000,20,175,"Seward County, KS",1997,,10772,10439,333,3.1
978,CN2017700000000,20,177,"Shawnee County, KS",1997,,90005,85602,4403,4.9
979,CN2017900000000,20,179,"Sheridan County, KS",1997,,1495,1465,30,2
980,CN2018100000000,20,181,"Sherman County, KS",1997,,4207,4121,86,2
981,CN2018300000000,20,183,"Smith County, KS",1997,,2355,2291,64,2.7
982,CN2018500000000,20,185,"Stafford County, KS",1997,,2365,2304,61,2.6
983,CN2018700000000,20,187,"Stanton County, KS",1997,,1078,1049,29,2.7
984,CN2018900000000,20,189,"Stevens County, KS",1997,,2807,2739,68,2.4
985,CN2019100000000,20,191,"Sumner County, KS",1997,,12778,12379,399,3.1
986,CN2019300000000,20,193,"Thomas County, KS",1997,,4795,4668,127,2.6
987,CN2019500000000,20,195,"Trego County, KS",1997,,1986,1932,54,2.7
988,CN2019700000000,20,197,"Wabaunsee County, KS",1997,,3412,3253,159,4.7
989,CN2019900000000,20,199,"Wallace County, KS",1997,,836,814,22,2.6
990,CN2020100000000,20,201,"Washington County, KS",1997,,3427,3312,115,3.4
991,CN2020300000000,20,203,"Wichita County, KS",1997,,1209,1161,48,4
