,"Labor Force Data by County, 1998 Annual Averages",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
827,CN1907300000000,19,073,"Greene County, IA",1998,,5028,4880,148,2.9
828,CN1907500000000,19,075,"Grundy County, IA",1998,,6157,6012,145,2.4
829,CN1907700000000,19,077,"Guthrie County, IA",1998,,6016,5863,153,2.5
830,CN1907900000000,19,079,"Hamilton County, IA",1998,,8395,8167,228,2.7
831,CN1908100000000,19,081,"Hancock County, IA",1998,,6764,6636,128,1.9
832,CN1908300000000,19,083,"Hardin County, IA",1998,,9626,9283,343,3.6
833,CN1908500000000,19,085,"Harrison County, IA",1998,,7705,7479,226,2.9
834,CN1908700000000,19,087,"Henry County, IA",1998,,11121,10826,295,2.7
835,CN1908900000000,19,089,"Howard County, IA",1998,,5566,5397,169,3
836,CN1909100000000,19,091,"Humboldt County, IA",1998,,5720,5605,115,2
837,CN1909300000000,19,093,"Ida County, IA",1998,,4069,3971,98,2.4
838,CN1909500000000,19,095,"Iowa County, IA",1998,,9363,9157,206,2.2
839,CN1909700000000,19,097,"Jackson County, IA",1998,,10440,9986,454,4.3
840,CN1909900000000,19,099,"Jasper County, IA",1998,,19199,18746,453,2.4
841,CN1910100000000,19,101,"Jefferson County, IA",1998,,10213,9915,298,2.9
842,CN1910300000000,19,103,"Johnson County, IA",1998,,67475,65966,1509,2.2
843,CN1910500000000,19,105,"Jones County, IA",1998,,9675,9403,272,2.8
844,CN1910700000000,19,107,"Keokuk County, IA",1998,,5252,5021,231,4.4
845,CN1910900000000,19,109,"Kossuth County, IA",1998,,8915,8670,245,2.7
846,CN1911100000000,19,111,"Lee County, IA",1998,,19671,18840,831,4.2
847,CN1911300000000,19,113,"Linn County, IA",1998,,112522,110403,2119,1.9
848,CN1911500000000,19,115,"Louisa County, IA",1998,,5365,5181,184,3.4
849,CN1911700000000,19,117,"Lucas County, IA",1998,,4102,3954,148,3.6
850,CN1911900000000,19,119,"Lyon County, IA",1998,,5675,5543,132,2.3
851,CN1912100000000,19,121,"Madison County, IA",1998,,7711,7496,215,2.8
852,CN1912300000000,19,123,"Mahaska County, IA",1998,,11452,11178,274,2.4
853,CN1912500000000,19,125,"Marion County, IA",1998,,18266,17803,463,2.5
854,CN1912700000000,19,127,"Marshall County, IA",1998,,20759,20185,574,2.8
855,CN1912900000000,19,129,"Mills County, IA",1998,,6039,5902,137,2.3
856,CN1913100000000,19,131,"Mitchell County, IA",1998,,5525,5374,151,2.7
857,CN1913300000000,19,133,"Monona County, IA",1998,,5079,4902,177,3.5
858,CN1913500000000,19,135,"Monroe County, IA",1998,,4219,4090,129,3.1
859,CN1913700000000,19,137,"Montgomery County, IA",1998,,6110,5913,197,3.2
860,CN1913900000000,19,139,"Muscatine County, IA",1998,,21989,21388,601,2.7
861,CN1914100000000,19,141,"O'Brien County, IA",1998,,7881,7687,194,2.5
862,CN1914300000000,19,143,"Osceola County, IA",1998,,3685,3581,104,2.8
863,CN1914500000000,19,145,"Page County, IA",1998,,8994,8740,254,2.8
864,CN1914700000000,19,147,"Palo Alto County, IA",1998,,5373,5236,137,2.5
865,CN1914900000000,19,149,"Plymouth County, IA",1998,,12671,12318,353,2.8
866,CN1915100000000,19,151,"Pocahontas County, IA",1998,,4223,4126,97,2.3
867,CN1915300000000,19,153,"Polk County, IA",1998,,215762,211159,4603,2.1
868,CN1915500000000,19,155,"Pottawattamie County, IA",1998,,48387,47133,1254,2.6
869,CN1915700000000,19,157,"Poweshiek County, IA",1998,,10368,10040,328,3.2
870,CN1915900000000,19,159,"Ringgold County, IA",1998,,2551,2469,82,3.2
871,CN1916100000000,19,161,"Sac County, IA",1998,,6031,5844,187,3.1
872,CN1916300000000,19,163,"Scott County, IA",1998,,86932,84613,2319,2.7
873,CN1916500000000,19,165,"Shelby County, IA",1998,,6861,6691,170,2.5
874,CN1916700000000,19,167,"Sioux County, IA",1998,,17835,17356,479,2.7
875,CN1916900000000,19,169,"Story County, IA",1998,,46253,45094,1159,2.5
876,CN1917100000000,19,171,"Tama County, IA",1998,,9207,8944,263,2.9
877,CN1917300000000,19,173,"Taylor County, IA",1998,,3289,3176,113,3.4
878,CN1917500000000,19,175,"Union County, IA",1998,,6573,6341,232,3.5
879,CN1917700000000,19,177,"Van Buren County, IA",1998,,4283,4165,118,2.8
880,CN1917900000000,19,179,"Wapello County, IA",1998,,17718,17025,693,3.9
881,CN1918100000000,19,181,"Warren County, IA",1998,,23576,23120,456,1.9
882,CN1918300000000,19,183,"Washington County, IA",1998,,11424,11146,278,2.4
883,CN1918500000000,19,185,"Wayne County, IA",1998,,3040,2922,118,3.9
884,CN1918700000000,19,187,"Webster County, IA",1998,,20480,19883,597,2.9
885,CN1918900000000,19,189,"Winnebago County, IA",1998,,6597,6447,150,2.3
886,CN1919100000000,19,191,"Winneshiek County, IA",1998,,12124,11673,451,3.7
887,CN1919300000000,19,193,"Woodbury County, IA",1998,,55391,53796,1595,2.9
888,CN1919500000000,19,195,"Worth County, IA",1998,,4172,4044,128,3.1
889,CN1919700000000,19,197,"Wright County, IA",1998,,6979,6813,166,2.4
890,CN2000100000000,20,001,"Allen County, KS",1998,,7423,7077,346,4.7
891,CN2000300000000,20,003,"Anderson County, KS",1998,,3862,3653,209,5.4
892,CN2000500000000,20,005,"Atchison County, KS",1998,,8693,8261,432,5
893,CN2000700000000,20,007,"Barber County, KS",1998,,2493,2397,96,3.9
894,CN2000900000000,20,009,"Barton County, KS",1998,,15048,14540,508,3.4
895,CN2001100000000,20,011,"Bourbon County, KS",1998,,7034,6699,335,4.8
896,CN2001300000000,20,013,"Brown County, KS",1998,,5723,5460,263,4.6
897,CN2001500000000,20,015,"Butler County, KS",1998,,31861,30918,943,3
898,CN2001700000000,20,017,"Chase County, KS",1998,,1539,1474,65,4.2
899,CN2001900000000,20,019,"Chautauqua County, KS",1998,,1729,1628,101,5.8
900,CN2002100000000,20,021,"Cherokee County, KS",1998,,10307,9718,589,5.7
901,CN2002300000000,20,023,"Cheyenne County, KS",1998,,1587,1560,27,1.7
902,CN2002500000000,20,025,"Clark County, KS",1998,,1356,1332,24,1.8
903,CN2002700000000,20,027,"Clay County, KS",1998,,4753,4618,135,2.8
904,CN2002900000000,20,029,"Cloud County, KS",1998,,4989,4836,153,3.1
905,CN2003100000000,20,031,"Coffey County, KS",1998,,4221,3988,233,5.5
906,CN2003300000000,20,033,"Comanche County, KS",1998,,1007,988,19,1.9
907,CN2003500000000,20,035,"Cowley County, KS",1998,,17938,16967,971,5.4
908,CN2003700000000,20,037,"Crawford County, KS",1998,,18197,17410,787,4.3
909,CN2003900000000,20,039,"Decatur County, KS",1998,,1684,1638,46,2.7
910,CN2004100000000,20,041,"Dickinson County, KS",1998,,10487,10171,316,3
911,CN2004300000000,20,043,"Doniphan County, KS",1998,,4385,4142,243,5.5
912,CN2004500000000,20,045,"Douglas County, KS",1998,,54754,52542,2212,4
913,CN2004700000000,20,047,"Edwards County, KS",1998,,1753,1704,49,2.8
914,CN2004900000000,20,049,"Elk County, KS",1998,,1314,1251,63,4.8
915,CN2005100000000,20,051,"Ellis County, KS",1998,,17573,17089,484,2.8
916,CN2005300000000,20,053,"Ellsworth County, KS",1998,,2855,2786,69,2.4
917,CN2005500000000,20,055,"Finney County, KS",1998,,20039,19499,540,2.7
918,CN2005700000000,20,057,"Ford County, KS",1998,,15905,15532,373,2.3
919,CN2005900000000,20,059,"Franklin County, KS",1998,,13442,12797,645,4.8
920,CN2006100000000,20,061,"Geary County, KS",1998,,10303,9636,667,6.5
921,CN2006300000000,20,063,"Gove County, KS",1998,,1479,1439,40,2.7
922,CN2006500000000,20,065,"Graham County, KS",1998,,1556,1511,45,2.9
923,CN2006700000000,20,067,"Grant County, KS",1998,,4076,3921,155,3.8
924,CN2006900000000,20,069,"Gray County, KS",1998,,3202,3130,72,2.2
925,CN2007100000000,20,071,"Greeley County, KS",1998,,819,790,29,3.5
926,CN2007300000000,20,073,"Greenwood County, KS",1998,,3244,3085,159,4.9
927,CN2007500000000,20,075,"Hamilton County, KS",1998,,1256,1232,24,1.9
928,CN2007700000000,20,077,"Harper County, KS",1998,,2997,2931,66,2.2
929,CN2007900000000,20,079,"Harvey County, KS",1998,,17791,17342,449,2.5
930,CN2008100000000,20,081,"Haskell County, KS",1998,,2086,2033,53,2.5
931,CN2008300000000,20,083,"Hodgeman County, KS",1998,,1053,1032,21,2
932,CN2008500000000,20,085,"Jackson County, KS",1998,,8431,8100,331,3.9
933,CN2008700000000,20,087,"Jefferson County, KS",1998,,10340,9894,446,4.3
934,CN2008900000000,20,089,"Jewell County, KS",1998,,2094,2042,52,2.5
935,CN2009100000000,20,091,"Johnson County, KS",1998,,262724,256387,6337,2.4
936,CN2009300000000,20,093,"Kearny County, KS",1998,,2164,2110,54,2.5
937,CN2009500000000,20,095,"Kingman County, KS",1998,,4258,4136,122,2.9
938,CN2009700000000,20,097,"Kiowa County, KS",1998,,1614,1579,35,2.2
939,CN2009900000000,20,099,"Labette County, KS",1998,,11541,10978,563,4.9
940,CN2010100000000,20,101,"Lane County, KS",1998,,1096,1066,30,2.7
941,CN2010300000000,20,103,"Leavenworth County, KS",1998,,28976,27776,1200,4.1
942,CN2010500000000,20,105,"Lincoln County, KS",1998,,1817,1764,53,2.9
943,CN2010700000000,20,107,"Linn County, KS",1998,,3331,3051,280,8.4
944,CN2010900000000,20,109,"Logan County, KS",1998,,1588,1551,37,2.3
945,CN2011100000000,20,111,"Lyon County, KS",1998,,20037,19334,703,3.5
946,CN2011300000000,20,113,"McPherson County, KS",1998,,16058,15642,416,2.6
947,CN2011500000000,20,115,"Marion County, KS",1998,,6847,6690,157,2.3
948,CN2011700000000,20,117,"Marshall County, KS",1998,,5946,5787,159,2.7
949,CN2011900000000,20,119,"Meade County, KS",1998,,2167,2126,41,1.9
950,CN2012100000000,20,121,"Miami County, KS",1998,,13995,13513,482,3.4
951,CN2012300000000,20,123,"Mitchell County, KS",1998,,3785,3718,67,1.8
952,CN2012500000000,20,125,"Montgomery County, KS",1998,,18679,17790,889,4.8
953,CN2012700000000,20,127,"Morris County, KS",1998,,3123,3015,108,3.5
954,CN2012900000000,20,129,"Morton County, KS",1998,,1884,1844,40,2.1
955,CN2013100000000,20,131,"Nemaha County, KS",1998,,5520,5377,143,2.6
956,CN2013300000000,20,133,"Neosho County, KS",1998,,8563,8195,368,4.3
957,CN2013500000000,20,135,"Ness County, KS",1998,,1899,1837,62,3.3
958,CN2013700000000,20,137,"Norton County, KS",1998,,3137,3076,61,1.9
959,CN2013900000000,20,139,"Osage County, KS",1998,,9855,9314,541,5.5
960,CN2014100000000,20,141,"Osborne County, KS",1998,,2307,2254,53,2.3
961,CN2014300000000,20,143,"Ottawa County, KS",1998,,3129,3034,95,3
962,CN2014500000000,20,145,"Pawnee County, KS",1998,,3784,3703,81,2.1
963,CN2014700000000,20,147,"Phillips County, KS",1998,,3180,3089,91,2.9
964,CN2014900000000,20,149,"Pottawatomie County, KS",1998,,11039,10698,341,3.1
965,CN2015100000000,20,151,"Pratt County, KS",1998,,5012,4895,117,2.3
966,CN2015300000000,20,153,"Rawlins County, KS",1998,,1508,1471,37,2.5
967,CN2015500000000,20,155,"Reno County, KS",1998,,33076,31883,1193,3.6
968,CN2015700000000,20,157,"Republic County, KS",1998,,3022,2949,73,2.4
969,CN2015900000000,20,159,"Rice County, KS",1998,,4868,4668,200,4.1
970,CN2016100000000,20,161,"Riley County, KS",1998,,31248,30080,1168,3.7
971,CN2016300000000,20,163,"Rooks County, KS",1998,,2899,2794,105,3.6
972,CN2016500000000,20,165,"Rush County, KS",1998,,1895,1838,57,3
973,CN2016700000000,20,167,"Russell County, KS",1998,,3626,3508,118,3.3
974,CN2016900000000,20,169,"Saline County, KS",1998,,30362,29397,965,3.2
975,CN2017100000000,20,171,"Scott County, KS",1998,,2710,2649,61,2.3
976,CN2017300000000,20,173,"Sedgwick County, KS",1998,,238228,230928,7300,3.1
977,CN2017500000000,20,175,"Seward County, KS",1998,,10921,10600,321,2.9
978,CN2017700000000,20,177,"Shawnee County, KS",1998,,90764,87020,3744,4.1
979,CN2017900000000,20,179,"Sheridan County, KS",1998,,1480,1443,37,2.5
980,CN2018100000000,20,181,"Sherman County, KS",1998,,4071,3986,85,2.1
981,CN2018300000000,20,183,"Smith County, KS",1998,,2333,2287,46,2
982,CN2018500000000,20,185,"Stafford County, KS",1998,,2456,2395,61,2.5
983,CN2018700000000,20,187,"Stanton County, KS",1998,,1096,1075,21,1.9
984,CN2018900000000,20,189,"Stevens County, KS",1998,,2815,2755,60,2.1
985,CN2019100000000,20,191,"Sumner County, KS",1998,,13753,13386,367,2.7
986,CN2019300000000,20,193,"Thomas County, KS",1998,,4637,4530,107,2.3
987,CN2019500000000,20,195,"Trego County, KS",1998,,1908,1863,45,2.4
988,CN2019700000000,20,197,"Wabaunsee County, KS",1998,,3511,3360,151,4.3
989,CN2019900000000,20,199,"Wallace County, KS",1998,,856,840,16,1.9
990,CN2020100000000,20,201,"Washington County, KS",1998,,3426,3324,102,3
991,CN2020300000000,20,203,"Wichita County, KS",1998,,1235,1196,39,3.2
992,CN2020500000000,20,205,"Wilson County, KS",1998,,5253,5025,228,4.3
993,CN2020700000000,20,207,"Woodson County, KS",1998,,1585,1489,96,6.1
994,CN2020900000000,20,209,"Wyandotte County, KS",1998,,77124,71548,5576,7.2
995,CN2100100000000,21,001,"Adair County, KY",1998,,7883,6643,1240,15.7
996,CN2100300000000,21,003,"Allen County, KY",1998,,8664,8300,364,4.2
997,CN2100500000000,21,005,"Anderson County, KY",1998,,9816,9478,338,3.4
998,CN2100700000000,21,007,"Ballard County, KY",1998,,4168,3931,237,5.7
999,CN2100900000000,21,009,"Barren County, KY",1998,,18668,17871,797,4.3
1000,CN2101100000000,21,011,"Bath County, KY",1998,,5806,5496,310,5.3
1001,CN2101300000000,21,013,"Bell County, KY",1998,,9952,9325,627,6.3
1002,CN2101500000000,21,015,"Boone County, KY",1998,,44059,42809,1250,2.8
1003,CN2101700000000,21,017,"Bourbon County, KY",1998,,9959,9707,252,2.5
1004,CN2101900000000,21,019,"Boyd County, KY",1998,,22613,21193,1420,6.3
1005,CN2102100000000,21,021,"Boyle County, KY",1998,,14364,13906,458,3.2
1006,CN2102300000000,21,023,"Bracken County, KY",1998,,3874,3711,163,4.2
1007,CN2102500000000,21,025,"Breathitt County, KY",1998,,4184,3851,333,8
1008,CN2102700000000,21,027,"Breckinridge County, KY",1998,,7836,7400,436,5.6
1009,CN2102900000000,21,029,"Bullitt County, KY",1998,,32856,31920,936,2.8
1010,CN2103100000000,21,031,"Butler County, KY",1998,,5805,5442,363,6.3
1011,CN2103300000000,21,033,"Caldwell County, KY",1998,,6404,6064,340,5.3
1012,CN2103500000000,21,035,"Calloway County, KY",1998,,17837,16926,911,5.1
1013,CN2103700000000,21,037,"Campbell County, KY",1998,,45638,44052,1586,3.5
1014,CN2103900000000,21,039,"Carlisle County, KY",1998,,2697,2559,138,5.1
1015,CN2104100000000,21,041,"Carroll County, KY",1998,,5049,4781,268,5.3
1016,CN2104300000000,21,043,"Carter County, KY",1998,,11766,10426,1340,11.4
1017,CN2104500000000,21,045,"Casey County, KY",1998,,6996,6378,618,8.8
1018,CN2104700000000,21,047,"Christian County, KY",1998,,27345,26218,1127,4.1
1019,CN2104900000000,21,049,"Clark County, KY",1998,,16289,15742,547,3.4
1020,CN2105100000000,21,051,"Clay County, KY",1998,,7187,6691,496,6.9
1021,CN2105300000000,21,053,"Clinton County, KY",1998,,4590,4303,287,6.3
1022,CN2105500000000,21,055,"Crittenden County, KY",1998,,4068,3802,266,6.5
1023,CN2105700000000,21,057,"Cumberland County, KY",1998,,2772,2603,169,6.1
1024,CN2105900000000,21,059,"Daviess County, KY",1998,,49261,47021,2240,4.5
1025,CN2106100000000,21,061,"Edmonson County, KY",1998,,4925,4586,339,6.9
1026,CN2106300000000,21,063,"Elliott County, KY",1998,,2896,2494,402,13.9
1027,CN2106500000000,21,065,"Estill County, KY",1998,,5891,5555,336,5.7
1028,CN2106700000000,21,067,"Fayette County, KY",1998,,141904,139029,2875,2
1029,CN2106900000000,21,069,"Fleming County, KY",1998,,5986,5649,337,5.6
1030,CN2107100000000,21,071,"Floyd County, KY",1998,,13970,13029,941,6.7
1031,CN2107300000000,21,073,"Franklin County, KY",1998,,24688,23969,719,2.9
1032,CN2107500000000,21,075,"Fulton County, KY",1998,,3693,3332,361,9.8
1033,CN2107700000000,21,077,"Gallatin County, KY",1998,,3599,3460,139,3.9
1034,CN2107900000000,21,079,"Garrard County, KY",1998,,7296,7099,197,2.7
1035,CN2108100000000,21,081,"Grant County, KY",1998,,9990,9539,451,4.5
1036,CN2108300000000,21,083,"Graves County, KY",1998,,17260,16274,986,5.7
1037,CN2108500000000,21,085,"Grayson County, KY",1998,,12101,11380,721,6
1038,CN2108700000000,21,087,"Green County, KY",1998,,4731,3904,827,17.5
1039,CN2108900000000,21,089,"Greenup County, KY",1998,,16577,15579,998,6
1040,CN2109100000000,21,091,"Hancock County, KY",1998,,4054,3826,228,5.6
1041,CN2109300000000,21,093,"Hardin County, KY",1998,,36538,34707,1831,5
1042,CN2109500000000,21,095,"Harlan County, KY",1998,,9446,8290,1156,12.2
1043,CN2109700000000,21,097,"Harrison County, KY",1998,,7572,7258,314,4.1
1044,CN2109900000000,21,099,"Hart County, KY",1998,,8008,7589,419,5.2
1045,CN2110100000000,21,101,"Henderson County, KY",1998,,24120,22607,1513,6.3
1046,CN2110300000000,21,103,"Henry County, KY",1998,,6845,6545,300,4.4
1047,CN2110500000000,21,105,"Hickman County, KY",1998,,2472,2346,126,5.1
1048,CN2110700000000,21,107,"Hopkins County, KY",1998,,20009,19022,987,4.9
1049,CN2110900000000,21,109,"Jackson County, KY",1998,,6899,6591,308,4.5
1050,CN2111100000000,21,111,"Jefferson County, KY",1998,,372339,359083,13256,3.6
1051,CN2111300000000,21,113,"Jessamine County, KY",1998,,20496,20152,344,1.7
1052,CN2111500000000,21,115,"Johnson County, KY",1998,,9628,9010,618,6.4
1053,CN2111700000000,21,117,"Kenton County, KY",1998,,79335,76756,2579,3.3
1054,CN2111900000000,21,119,"Knott County, KY",1998,,5875,5502,373,6.3
1055,CN2112100000000,21,121,"Knox County, KY",1998,,11051,10373,678,6.1
1056,CN2112300000000,21,123,"Larue County, KY",1998,,6264,6010,254,4.1
1057,CN2112500000000,21,125,"Laurel County, KY",1998,,22410,21223,1187,5.3
1058,CN2112700000000,21,127,"Lawrence County, KY",1998,,5320,4794,526,9.9
1059,CN2112900000000,21,129,"Lee County, KY",1998,,2525,2371,154,6.1
1060,CN2113100000000,21,131,"Leslie County, KY",1998,,4528,4271,257,5.7
1061,CN2113300000000,21,133,"Letcher County, KY",1998,,7608,7034,574,7.5
1062,CN2113500000000,21,135,"Lewis County, KY",1998,,5103,4489,614,12
1063,CN2113700000000,21,137,"Lincoln County, KY",1998,,10951,10531,420,3.8
1064,CN2113900000000,21,139,"Livingston County, KY",1998,,4888,4603,285,5.8
1065,CN2114100000000,21,141,"Logan County, KY",1998,,13140,12653,487,3.7
1066,CN2114300000000,21,143,"Lyon County, KY",1998,,3328,3139,189,5.7
1067,CN2114500000000,21,145,"McCracken County, KY",1998,,33553,32072,1481,4.4
1068,CN2114700000000,21,147,"McCreary County, KY",1998,,6280,5753,527,8.4
1069,CN2114900000000,21,149,"McLean County, KY",1998,,4670,4340,330,7.1
1070,CN2115100000000,21,151,"Madison County, KY",1998,,35482,34612,870,2.5
1071,CN2115300000000,21,153,"Magoffin County, KY",1998,,5087,4400,687,13.5
1072,CN2115500000000,21,155,"Marion County, KY",1998,,10359,9712,647,6.2
1073,CN2115700000000,21,157,"Marshall County, KY",1998,,14609,13702,907,6.2
1074,CN2115900000000,21,159,"Martin County, KY",1998,,3005,2674,331,11
1075,CN2116100000000,21,161,"Mason County, KY",1998,,8477,8211,266,3.1
1076,CN2116300000000,21,163,"Meade County, KY",1998,,10788,10357,431,4
1077,CN2116500000000,21,165,"Menifee County, KY",1998,,2924,2725,199,6.8
1078,CN2116700000000,21,167,"Mercer County, KY",1998,,10899,10529,370,3.4
1079,CN2116900000000,21,169,"Metcalfe County, KY",1998,,4907,4676,231,4.7
1080,CN2117100000000,21,171,"Monroe County, KY",1998,,5158,4970,188,3.6
1081,CN2117300000000,21,173,"Montgomery County, KY",1998,,12480,11961,519,4.2
1082,CN2117500000000,21,175,"Morgan County, KY",1998,,5078,4655,423,8.3
1083,CN2117700000000,21,177,"Muhlenberg County, KY",1998,,12454,11542,912,7.3
1084,CN2117900000000,21,179,"Nelson County, KY",1998,,18647,17675,972,5.2
1085,CN2118100000000,21,181,"Nicholas County, KY",1998,,3263,3140,123,3.8
1086,CN2118300000000,21,183,"Ohio County, KY",1998,,10174,9417,757,7.4
1087,CN2118500000000,21,185,"Oldham County, KY",1998,,24238,23781,457,1.9
1088,CN2118700000000,21,187,"Owen County, KY",1998,,4371,4203,168,3.8
1089,CN2118900000000,21,189,"Owsley County, KY",1998,,1711,1629,82,4.8
1090,CN2119100000000,21,191,"Pendleton County, KY",1998,,6560,6315,245,3.7
1091,CN2119300000000,21,193,"Perry County, KY",1998,,11854,11059,795,6.7
1092,CN2119500000000,21,195,"Pike County, KY",1998,,27319,25534,1785,6.5
1093,CN2119700000000,21,197,"Powell County, KY",1998,,6614,6244,370,5.6
1094,CN2119900000000,21,199,"Pulaski County, KY",1998,,26164,24649,1515,5.8
1095,CN2120100000000,21,201,"Robertson County, KY",1998,,1004,961,43,4.3
1096,CN2120300000000,21,203,"Rockcastle County, KY",1998,,6122,5835,287,4.7
1097,CN2120500000000,21,205,"Rowan County, KY",1998,,9304,8964,340,3.7
1098,CN2120700000000,21,207,"Russell County, KY",1998,,6316,4672,1644,26
1099,CN2120900000000,21,209,"Scott County, KY",1998,,17205,16847,358,2.1
1100,CN2121100000000,21,211,"Shelby County, KY",1998,,17018,16644,374,2.2
1101,CN2121300000000,21,213,"Simpson County, KY",1998,,7893,7633,260,3.3
1102,CN2121500000000,21,215,"Spencer County, KY",1998,,4896,4747,149,3
1103,CN2121700000000,21,217,"Taylor County, KY",1998,,11358,8742,2616,23
1104,CN2121900000000,21,219,"Todd County, KY",1998,,5379,5199,180,3.3
1105,CN2122100000000,21,221,"Trigg County, KY",1998,,5773,5552,221,3.8
1106,CN2122300000000,21,223,"Trimble County, KY",1998,,3182,3035,147,4.6
1107,CN2122500000000,21,225,"Union County, KY",1998,,5806,5433,373,6.4
1108,CN2122700000000,21,227,"Warren County, KY",1998,,49152,47029,2123,4.3
1109,CN2122900000000,21,229,"Washington County, KY",1998,,6111,5908,203,3.3
1110,CN2123100000000,21,231,"Wayne County, KY",1998,,8155,7264,891,10.9
1111,CN2123300000000,21,233,"Webster County, KY",1998,,5583,5259,324,5.8
1112,CN2123500000000,21,235,"Whitley County, KY",1998,,13966,13187,779,5.6
1113,CN2123700000000,21,237,"Wolfe County, KY",1998,,3380,3220,160,4.7
1114,CN2123900000000,21,239,"Woodford County, KY",1998,,13375,13159,216,1.6
1115,CN2200100000000,22,001,"Acadia Parish, LA",1998,,23666,22256,1410,6
1116,CN2200300000000,22,003,"Allen Parish, LA",1998,,9064,8446,618,6.8
1117,CN2200500000000,22,005,"Ascension Parish, LA",1998,,33622,31997,1625,4.8
1118,CN2200700000000,22,007,"Assumption Parish, LA",1998,,9796,9262,534,5.5
1119,CN2200900000000,22,009,"Avoyelles Parish, LA",1998,,15981,14824,1157,7.2
1120,CN2201100000000,22,011,"Beauregard Parish, LA",1998,,12210,11349,861,7.1
1121,CN2201300000000,22,013,"Bienville Parish, LA",1998,,5562,4977,585,10.5
1122,CN2201500000000,22,015,"Bossier Parish, LA",1998,,45654,43170,2484,5.4
1123,CN2201700000000,22,017,"Caddo Parish, LA",1998,,118032,110809,7223,6.1
1124,CN2201900000000,22,019,"Calcasieu Parish, LA",1998,,89272,84625,4647,5.2
1125,CN2202100000000,22,021,"Caldwell Parish, LA",1998,,4069,3723,346,8.5
1126,CN2202300000000,22,023,"Cameron Parish, LA",1998,,4145,3973,172,4.1
1127,CN2202500000000,22,025,"Catahoula Parish, LA",1998,,4921,4433,488,9.9
1128,CN2202700000000,22,027,"Claiborne Parish, LA",1998,,5982,5507,475,7.9
1129,CN2202900000000,22,029,"Concordia Parish, LA",1998,,8558,7318,1240,14.5
1130,CN2203100000000,22,031,"De Soto Parish, LA",1998,,10911,10142,769,7
1131,CN2203300000000,22,033,"East Baton Rouge Parish, LA",1998,,205813,197323,8490,4.1
1132,CN2203500000000,22,035,"East Carroll Parish, LA",1998,,3118,2678,440,14.1
1133,CN2203700000000,22,037,"East Feliciana Parish, LA",1998,,7516,7078,438,5.8
1134,CN2203900000000,22,039,"Evangeline Parish, LA",1998,,12063,11421,642,5.3
1135,CN2204100000000,22,041,"Franklin Parish, LA",1998,,9786,8742,1044,10.7
1136,CN2204300000000,22,043,"Grant Parish, LA",1998,,6565,6050,515,7.8
1137,CN2204500000000,22,045,"Iberia Parish, LA",1998,,33871,31228,2643,7.8
1138,CN2204700000000,22,047,"Iberville Parish, LA",1998,,12417,11513,904,7.3
1139,CN2204900000000,22,049,"Jackson Parish, LA",1998,,6003,5621,382,6.4
1140,CN2205100000000,22,051,"Jefferson Parish, LA",1998,,244531,233127,11404,4.7
1141,CN2205300000000,22,053,"Jefferson Davis Parish, LA",1998,,11870,11145,725,6.1
1142,CN2205500000000,22,055,"Lafayette Parish, LA",1998,,98159,94196,3963,4
1143,CN2205700000000,22,057,"Lafourche Parish, LA",1998,,43036,41715,1321,3.1
1144,CN2205900000000,22,059,"LaSalle Parish, LA",1998,,5400,5056,344,6.4
1145,CN2206100000000,22,061,"Lincoln Parish, LA",1998,,18797,18282,515,2.7
1146,CN2206300000000,22,063,"Livingston Parish, LA",1998,,41890,39740,2150,5.1
1147,CN2206500000000,22,065,"Madison Parish, LA",1998,,5481,4812,669,12.2
1148,CN2206700000000,22,067,"Morehouse Parish, LA",1998,,12308,10872,1436,11.7
1149,CN2206900000000,22,069,"Natchitoches Parish, LA",1998,,17280,16226,1054,6.1
1150,CN2207100000000,22,071,"Orleans Parish, LA",1998,,209167,194813,14354,6.9
1151,CN2207300000000,22,073,"Ouachita Parish, LA",1998,,69087,65436,3651,5.3
1152,CN2207500000000,22,075,"Plaquemines Parish, LA",1998,,11198,10570,628,5.6
1153,CN2207700000000,22,077,"Pointe Coupee Parish, LA",1998,,9531,8835,696,7.3
1154,CN2207900000000,22,079,"Rapides Parish, LA",1998,,58752,55673,3079,5.2
1155,CN2208100000000,22,081,"Red River Parish, LA",1998,,3340,2902,438,13.1
1156,CN2208300000000,22,083,"Richland Parish, LA",1998,,8142,7324,818,10
1157,CN2208500000000,22,085,"Sabine Parish, LA",1998,,9122,8358,764,8.4
1158,CN2208700000000,22,087,"St. Bernard Parish, LA",1998,,32764,30838,1926,5.9
1159,CN2208900000000,22,089,"St. Charles Parish, LA",1998,,23885,22631,1254,5.3
1160,CN2209100000000,22,091,"St. Helena Parish, LA",1998,,3839,3608,231,6
1161,CN2209300000000,22,093,"St. James Parish, LA",1998,,8818,8129,689,7.8
1162,CN2209500000000,22,095,"St. John the Baptist Parish, LA",1998,,20332,18823,1509,7.4
1163,CN2209700000000,22,097,"St. Landry Parish, LA",1998,,32488,30098,2390,7.4
1164,CN2209900000000,22,099,"St. Martin Parish, LA",1998,,21871,20341,1530,7
1165,CN2210100000000,22,101,"St. Mary Parish, LA",1998,,25879,23934,1945,7.5
1166,CN2210300000000,22,103,"St. Tammany Parish, LA",1998,,94233,90315,3918,4.2
