,"Labor Force Data by County, 2015 Annual Averages",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
783,CN1816500000000,18,165,"Vermillion County, IN",2015,,7226,6711,515,7.1
784,CN1816700000000,18,167,"Vigo County, IN",2015,,48985,45975,3010,6.1
785,CN1816900000000,18,169,"Wabash County, IN",2015,,15385,14648,737,4.8
786,CN1817100000000,18,171,"Warren County, IN",2015,,4097,3894,203,5
787,CN1817300000000,18,173,"Warrick County, IN",2015,,31749,30458,1291,4.1
788,CN1817500000000,18,175,"Washington County, IN",2015,,13502,12800,702,5.2
789,CN1817700000000,18,177,"Wayne County, IN",2015,,30643,29012,1631,5.3
790,CN1817900000000,18,179,"Wells County, IN",2015,,14036,13485,551,3.9
791,CN1818100000000,18,181,"White County, IN",2015,,13608,13055,553,4.1
792,CN1818300000000,18,183,"Whitley County, IN",2015,,17016,16316,700,4.1
793,CN1900100000000,19,001,"Adair County, IA",2015,,4225,4088,137,3.2
794,CN1900300000000,19,003,"Adams County, IA",2015,,2291,2226,65,2.8
795,CN1900500000000,19,005,"Allamakee County, IA",2015,,7703,7324,379,4.9
796,CN1900700000000,19,007,"Appanoose County, IA",2015,,6226,5919,307,4.9
797,CN1900900000000,19,009,"Audubon County, IA",2015,,3239,3110,129,4
798,CN1901100000000,19,011,"Benton County, IA",2015,,13778,13238,540,3.9
799,CN1901300000000,19,013,"Black Hawk County, IA",2015,,70538,67285,3253,4.6
800,CN1901500000000,19,015,"Boone County, IA",2015,,15320,14854,466,3
801,CN1901700000000,19,017,"Bremer County, IA",2015,,13977,13482,495,3.5
802,CN1901900000000,19,019,"Buchanan County, IA",2015,,11321,10835,486,4.3
803,CN1902100000000,19,021,"Buena Vista County, IA",2015,,11589,11162,427,3.7
804,CN1902300000000,19,023,"Butler County, IA",2015,,8284,7919,365,4.4
805,CN1902500000000,19,025,"Calhoun County, IA",2015,,4458,4264,194,4.4
806,CN1902700000000,19,027,"Carroll County, IA",2015,,11309,11011,298,2.6
807,CN1902900000000,19,029,"Cass County, IA",2015,,7461,7188,273,3.7
808,CN1903100000000,19,031,"Cedar County, IA",2015,,10991,10611,380,3.5
809,CN1903300000000,19,033,"Cerro Gordo County, IA",2015,,23021,22105,916,4
810,CN1903500000000,19,035,"Cherokee County, IA",2015,,6346,6015,331,5.2
811,CN1903700000000,19,037,"Chickasaw County, IA",2015,,6459,6166,293,4.5
812,CN1903900000000,19,039,"Clarke County, IA",2015,,4771,4574,197,4.1
813,CN1904100000000,19,041,"Clay County, IA",2015,,8856,8532,324,3.7
814,CN1904300000000,19,043,"Clayton County, IA",2015,,10297,9867,430,4.2
815,CN1904500000000,19,045,"Clinton County, IA",2015,,24446,23214,1232,5
816,CN1904700000000,19,047,"Crawford County, IA",2015,,8754,8385,369,4.2
817,CN1904900000000,19,049,"Dallas County, IA",2015,,43702,42439,1263,2.9
818,CN1905100000000,19,051,"Davis County, IA",2015,,4178,3991,187,4.5
819,CN1905300000000,19,053,"Decatur County, IA",2015,,4432,4285,147,3.3
820,CN1905500000000,19,055,"Delaware County, IA",2015,,10691,10327,364,3.4
821,CN1905700000000,19,057,"Des Moines County, IA",2015,,20531,19554,977,4.8
822,CN1905900000000,19,059,"Dickinson County, IA",2015,,10216,9816,400,3.9
823,CN1906100000000,19,061,"Dubuque County, IA",2015,,55752,53694,2058,3.7
824,CN1906300000000,19,063,"Emmet County, IA",2015,,5666,5454,212,3.7
825,CN1906500000000,19,065,"Fayette County, IA",2015,,10820,10326,494,4.6
826,CN1906700000000,19,067,"Floyd County, IA",2015,,8706,8374,332,3.8
827,CN1906900000000,19,069,"Franklin County, IA",2015,,5962,5760,202,3.4
828,CN1907100000000,19,071,"Fremont County, IA",2015,,4152,4013,139,3.3
829,CN1907300000000,19,073,"Greene County, IA",2015,,5572,5375,197,3.5
830,CN1907500000000,19,075,"Grundy County, IA",2015,,6736,6478,258,3.8
831,CN1907700000000,19,077,"Guthrie County, IA",2015,,5625,5411,214,3.8
832,CN1907900000000,19,079,"Hamilton County, IA",2015,,7233,6923,310,4.3
833,CN1908100000000,19,081,"Hancock County, IA",2015,,6370,6196,174,2.7
834,CN1908300000000,19,083,"Hardin County, IA",2015,,8821,8469,352,4
835,CN1908500000000,19,085,"Harrison County, IA",2015,,7543,7285,258,3.4
836,CN1908700000000,19,087,"Henry County, IA",2015,,9604,9225,379,3.9
837,CN1908900000000,19,089,"Howard County, IA",2015,,5380,5185,195,3.6
838,CN1909100000000,19,091,"Humboldt County, IA",2015,,5345,5166,179,3.3
839,CN1909300000000,19,093,"Ida County, IA",2015,,3962,3838,124,3.1
840,CN1909500000000,19,095,"Iowa County, IA",2015,,10389,10021,368,3.5
841,CN1909700000000,19,097,"Jackson County, IA",2015,,11173,10699,474,4.2
842,CN1909900000000,19,099,"Jasper County, IA",2015,,19117,18369,748,3.9
843,CN1910100000000,19,101,"Jefferson County, IA",2015,,9157,8802,355,3.9
844,CN1910300000000,19,103,"Johnson County, IA",2015,,83930,81675,2255,2.7
845,CN1910500000000,19,105,"Jones County, IA",2015,,10788,10334,454,4.2
846,CN1910700000000,19,107,"Keokuk County, IA",2015,,5427,5194,233,4.3
847,CN1910900000000,19,109,"Kossuth County, IA",2015,,8838,8584,254,2.9
848,CN1911100000000,19,111,"Lee County, IA",2015,,18281,17291,990,5.4
849,CN1911300000000,19,113,"Linn County, IA",2015,,120268,115675,4593,3.8
850,CN1911500000000,19,115,"Louisa County, IA",2015,,6029,5799,230,3.8
851,CN1911700000000,19,117,"Lucas County, IA",2015,,4404,4247,157,3.6
852,CN1911900000000,19,119,"Lyon County, IA",2015,,7067,6924,143,2
853,CN1912100000000,19,121,"Madison County, IA",2015,,8240,7915,325,3.9
854,CN1912300000000,19,123,"Mahaska County, IA",2015,,11843,11370,473,4
855,CN1912500000000,19,125,"Marion County, IA",2015,,17444,16869,575,3.3
856,CN1912700000000,19,127,"Marshall County, IA",2015,,19451,18457,994,5.1
857,CN1912900000000,19,129,"Mills County, IA",2015,,7430,7124,306,4.1
858,CN1913100000000,19,131,"Mitchell County, IA",2015,,5598,5439,159,2.8
859,CN1913300000000,19,133,"Monona County, IA",2015,,4765,4554,211,4.4
860,CN1913500000000,19,135,"Monroe County, IA",2015,,4040,3860,180,4.5
861,CN1913700000000,19,137,"Montgomery County, IA",2015,,5173,4988,185,3.6
862,CN1913900000000,19,139,"Muscatine County, IA",2015,,22228,21362,866,3.9
863,CN1914100000000,19,141,"O'Brien County, IA",2015,,8436,8195,241,2.9
864,CN1914300000000,19,143,"Osceola County, IA",2015,,3546,3444,102,2.9
865,CN1914500000000,19,145,"Page County, IA",2015,,6575,6301,274,4.2
866,CN1914700000000,19,147,"Palo Alto County, IA",2015,,4867,4716,151,3.1
867,CN1914900000000,19,149,"Plymouth County, IA",2015,,14799,14379,420,2.8
868,CN1915100000000,19,151,"Pocahontas County, IA",2015,,4312,4180,132,3.1
869,CN1915300000000,19,153,"Polk County, IA",2015,,255818,246329,9489,3.7
870,CN1915500000000,19,155,"Pottawattamie County, IA",2015,,49029,47222,1807,3.7
871,CN1915700000000,19,157,"Poweshiek County, IA",2015,,10516,10133,383,3.6
872,CN1915900000000,19,159,"Ringgold County, IA",2015,,2569,2482,87,3.4
873,CN1916100000000,19,161,"Sac County, IA",2015,,5646,5456,190,3.4
874,CN1916300000000,19,163,"Scott County, IA",2015,,87924,83783,4141,4.7
875,CN1916500000000,19,165,"Shelby County, IA",2015,,7023,6820,203,2.9
876,CN1916700000000,19,167,"Sioux County, IA",2015,,20770,20256,514,2.5
877,CN1916900000000,19,169,"Story County, IA",2015,,57461,56013,1448,2.5
878,CN1917100000000,19,171,"Tama County, IA",2015,,9674,9250,424,4.4
879,CN1917300000000,19,173,"Taylor County, IA",2015,,3241,3138,103,3.2
880,CN1917500000000,19,175,"Union County, IA",2015,,6580,6303,277,4.2
881,CN1917700000000,19,177,"Van Buren County, IA",2015,,3844,3687,157,4.1
882,CN1917900000000,19,179,"Wapello County, IA",2015,,18024,17089,935,5.2
883,CN1918100000000,19,181,"Warren County, IA",2015,,26725,25802,923,3.5
884,CN1918300000000,19,183,"Washington County, IA",2015,,12398,12008,390,3.1
885,CN1918500000000,19,185,"Wayne County, IA",2015,,2852,2739,113,4
886,CN1918700000000,19,187,"Webster County, IA",2015,,20368,19482,886,4.3
887,CN1918900000000,19,189,"Winnebago County, IA",2015,,5173,4966,207,4
888,CN1919100000000,19,191,"Winneshiek County, IA",2015,,12236,11784,452,3.7
889,CN1919300000000,19,193,"Woodbury County, IA",2015,,56233,54094,2139,3.8
890,CN1919500000000,19,195,"Worth County, IA",2015,,4230,4060,170,4
891,CN1919700000000,19,197,"Wright County, IA",2015,,6912,6640,272,3.9
892,CN2000100000000,20,001,"Allen County, KS",2015,,6609,6271,338,5.1
893,CN2000300000000,20,003,"Anderson County, KS",2015,,4136,3937,199,4.8
894,CN2000500000000,20,005,"Atchison County, KS",2015,,7475,7016,459,6.1
895,CN2000700000000,20,007,"Barber County, KS",2015,,2664,2551,113,4.2
896,CN2000900000000,20,009,"Barton County, KS",2015,,14599,13984,615,4.2
897,CN2001100000000,20,011,"Bourbon County, KS",2015,,7122,6782,340,4.8
898,CN2001300000000,20,013,"Brown County, KS",2015,,5358,5145,213,4
899,CN2001500000000,20,015,"Butler County, KS",2015,,32054,30689,1365,4.3
900,CN2001700000000,20,017,"Chase County, KS",2015,,1253,1208,45,3.6
901,CN2001900000000,20,019,"Chautauqua County, KS",2015,,1552,1464,88,5.7
902,CN2002100000000,20,021,"Cherokee County, KS",2015,,10419,9957,462,4.4
903,CN2002300000000,20,023,"Cheyenne County, KS",2015,,1359,1322,37,2.7
904,CN2002500000000,20,025,"Clark County, KS",2015,,1160,1132,28,2.4
905,CN2002700000000,20,027,"Clay County, KS",2015,,4120,3943,177,4.3
906,CN2002900000000,20,029,"Cloud County, KS",2015,,4315,4151,164,3.8
907,CN2003100000000,20,031,"Coffey County, KS",2015,,4743,4472,271,5.7
908,CN2003300000000,20,033,"Comanche County, KS",2015,,992,959,33,3.3
909,CN2003500000000,20,035,"Cowley County, KS",2015,,17052,16273,779,4.6
910,CN2003700000000,20,037,"Crawford County, KS",2015,,18938,17974,964,5.1
911,CN2003900000000,20,039,"Decatur County, KS",2015,,1351,1302,49,3.6
912,CN2004100000000,20,041,"Dickinson County, KS",2015,,9525,9033,492,5.2
913,CN2004300000000,20,043,"Doniphan County, KS",2015,,4322,4135,187,4.3
914,CN2004500000000,20,045,"Douglas County, KS",2015,,64800,62411,2389,3.7
915,CN2004700000000,20,047,"Edwards County, KS",2015,,1750,1697,53,3
916,CN2004900000000,20,049,"Elk County, KS",2015,,1280,1219,61,4.8
917,CN2005100000000,20,051,"Ellis County, KS",2015,,17533,17009,524,3
918,CN2005300000000,20,053,"Ellsworth County, KS",2015,,2940,2832,108,3.7
919,CN2005500000000,20,055,"Finney County, KS",2015,,20142,19432,710,3.5
920,CN2005700000000,20,057,"Ford County, KS",2015,,18073,17459,614,3.4
921,CN2005900000000,20,059,"Franklin County, KS",2015,,14110,13465,645,4.6
922,CN2006100000000,20,061,"Geary County, KS",2015,,12116,11367,749,6.2
923,CN2006300000000,20,063,"Gove County, KS",2015,,1487,1450,37,2.5
924,CN2006500000000,20,065,"Graham County, KS",2015,,1273,1223,50,3.9
925,CN2006700000000,20,067,"Grant County, KS",2015,,3905,3765,140,3.6
926,CN2006900000000,20,069,"Gray County, KS",2015,,3603,3520,83,2.3
927,CN2007100000000,20,071,"Greeley County, KS",2015,,935,915,20,2.1
928,CN2007300000000,20,073,"Greenwood County, KS",2015,,3291,3141,150,4.6
929,CN2007500000000,20,075,"Hamilton County, KS",2015,,1653,1621,32,1.9
930,CN2007700000000,20,077,"Harper County, KS",2015,,2857,2746,111,3.9
931,CN2007900000000,20,079,"Harvey County, KS",2015,,17219,16548,671,3.9
932,CN2008100000000,20,081,"Haskell County, KS",2015,,2360,2301,59,2.5
933,CN2008300000000,20,083,"Hodgeman County, KS",2015,,1028,996,32,3.1
934,CN2008500000000,20,085,"Jackson County, KS",2015,,7244,6976,268,3.7
935,CN2008700000000,20,087,"Jefferson County, KS",2015,,10193,9767,426,4.2
936,CN2008900000000,20,089,"Jewell County, KS",2015,,1375,1315,60,4.4
937,CN2009100000000,20,091,"Johnson County, KS",2015,,324891,313905,10986,3.4
938,CN2009300000000,20,093,"Kearny County, KS",2015,,2149,2082,67,3.1
939,CN2009500000000,20,095,"Kingman County, KS",2015,,3651,3493,158,4.3
940,CN2009700000000,20,097,"Kiowa County, KS",2015,,1449,1406,43,3
941,CN2009900000000,20,099,"Labette County, KS",2015,,10760,10143,617,5.7
942,CN2010100000000,20,101,"Lane County, KS",2015,,879,850,29,3.3
943,CN2010300000000,20,103,"Leavenworth County, KS",2015,,35293,33706,1587,4.5
944,CN2010500000000,20,105,"Lincoln County, KS",2015,,1799,1737,62,3.4
945,CN2010700000000,20,107,"Linn County, KS",2015,,4331,4054,277,6.4
946,CN2010900000000,20,109,"Logan County, KS",2015,,1757,1714,43,2.4
947,CN2011100000000,20,111,"Lyon County, KS",2015,,16646,15933,713,4.3
948,CN2011300000000,20,113,"McPherson County, KS",2015,,17192,16679,513,3
949,CN2011500000000,20,115,"Marion County, KS",2015,,6166,5933,233,3.8
950,CN2011700000000,20,117,"Marshall County, KS",2015,,5738,5571,167,2.9
951,CN2011900000000,20,119,"Meade County, KS",2015,,2419,2348,71,2.9
952,CN2012100000000,20,121,"Miami County, KS",2015,,16767,16041,726,4.3
953,CN2012300000000,20,123,"Mitchell County, KS",2015,,3777,3652,125,3.3
954,CN2012500000000,20,125,"Montgomery County, KS",2015,,16586,15516,1070,6.5
955,CN2012700000000,20,127,"Morris County, KS",2015,,3106,2973,133,4.3
956,CN2012900000000,20,129,"Morton County, KS",2015,,1437,1377,60,4.2
957,CN2013100000000,20,131,"Nemaha County, KS",2015,,5943,5791,152,2.6
958,CN2013300000000,20,133,"Neosho County, KS",2015,,6272,5806,466,7.4
959,CN2013500000000,20,135,"Ness County, KS",2015,,1538,1487,51,3.3
960,CN2013700000000,20,137,"Norton County, KS",2015,,2951,2878,73,2.5
961,CN2013900000000,20,139,"Osage County, KS",2015,,8062,7661,401,5
962,CN2014100000000,20,141,"Osborne County, KS",2015,,2092,2019,73,3.5
963,CN2014300000000,20,143,"Ottawa County, KS",2015,,3232,3110,122,3.8
964,CN2014500000000,20,145,"Pawnee County, KS",2015,,3309,3186,123,3.7
965,CN2014700000000,20,147,"Phillips County, KS",2015,,2956,2861,95,3.2
966,CN2014900000000,20,149,"Pottawatomie County, KS",2015,,11962,11526,436,3.6
967,CN2015100000000,20,151,"Pratt County, KS",2015,,5294,5080,214,4
968,CN2015300000000,20,153,"Rawlins County, KS",2015,,1537,1501,36,2.3
969,CN2015500000000,20,155,"Reno County, KS",2015,,30859,29532,1327,4.3
970,CN2015700000000,20,157,"Republic County, KS",2015,,2592,2521,71,2.7
971,CN2015900000000,20,159,"Rice County, KS",2015,,5481,5274,207,3.8
972,CN2016100000000,20,161,"Riley County, KS",2015,,35653,34436,1217,3.4
973,CN2016300000000,20,163,"Rooks County, KS",2015,,2811,2682,129,4.6
974,CN2016500000000,20,165,"Rush County, KS",2015,,1796,1733,63,3.5
975,CN2016700000000,20,167,"Russell County, KS",2015,,3735,3596,139,3.7
976,CN2016900000000,20,169,"Saline County, KS",2015,,30891,29730,1161,3.8
977,CN2017100000000,20,171,"Scott County, KS",2015,,2886,2807,79,2.7
978,CN2017300000000,20,173,"Sedgwick County, KS",2015,,246927,235164,11763,4.8
979,CN2017500000000,20,175,"Seward County, KS",2015,,10629,10171,458,4.3
980,CN2017700000000,20,177,"Shawnee County, KS",2015,,91287,87421,3866,4.2
981,CN2017900000000,20,179,"Sheridan County, KS",2015,,1483,1450,33,2.2
982,CN2018100000000,20,181,"Sherman County, KS",2015,,3093,3003,90,2.9
983,CN2018300000000,20,183,"Smith County, KS",2015,,2095,2014,81,3.9
984,CN2018500000000,20,185,"Stafford County, KS",2015,,2184,2097,87,4
985,CN2018700000000,20,187,"Stanton County, KS",2015,,1062,1030,32,3
986,CN2018900000000,20,189,"Stevens County, KS",2015,,3180,3062,118,3.7
987,CN2019100000000,20,191,"Sumner County, KS",2015,,11085,10593,492,4.4
988,CN2019300000000,20,193,"Thomas County, KS",2015,,4417,4301,116,2.6
989,CN2019500000000,20,195,"Trego County, KS",2015,,1510,1457,53,3.5
990,CN2019700000000,20,197,"Wabaunsee County, KS",2015,,3735,3591,144,3.9
991,CN2019900000000,20,199,"Wallace County, KS",2015,,877,853,24,2.7
992,CN2020100000000,20,201,"Washington County, KS",2015,,3130,3032,98,3.1
993,CN2020300000000,20,203,"Wichita County, KS",2015,,1256,1219,37,2.9
994,CN2020500000000,20,205,"Wilson County, KS",2015,,4010,3747,263,6.6
995,CN2020700000000,20,207,"Woodson County, KS",2015,,1612,1531,81,5
996,CN2020900000000,20,209,"Wyandotte County, KS",2015,,76199,71625,4574,6
997,CN2100100000000,21,001,"Adair County, KY",2015,,7221,6703,518,7.2
998,CN2100300000000,21,003,"Allen County, KY",2015,,8667,8245,422,4.9
999,CN2100500000000,21,005,"Anderson County, KY",2015,,11337,10870,467,4.1
1000,CN2100700000000,21,007,"Ballard County, KY",2015,,3601,3353,248,6.9
1001,CN2100900000000,21,009,"Barren County, KY",2015,,18430,17476,954,5.2
1002,CN2101100000000,21,011,"Bath County, KY",2015,,4686,4325,361,7.7
1003,CN2101300000000,21,013,"Bell County, KY",2015,,8722,7974,748,8.6
1004,CN2101500000000,21,015,"Boone County, KY",2015,,65612,62944,2668,4.1
1005,CN2101700000000,21,017,"Bourbon County, KY",2015,,9742,9282,460,4.7
1006,CN2101900000000,21,019,"Boyd County, KY",2015,,18304,17048,1256,6.9
1007,CN2102100000000,21,021,"Boyle County, KY",2015,,12018,11352,666,5.5
1008,CN2102300000000,21,023,"Bracken County, KY",2015,,3724,3490,234,6.3
1009,CN2102500000000,21,025,"Breathitt County, KY",2015,,3816,3441,375,9.8
1010,CN2102700000000,21,027,"Breckinridge County, KY",2015,,7654,7181,473,6.2
1011,CN2102900000000,21,029,"Bullitt County, KY",2015,,39417,37629,1788,4.5
1012,CN2103100000000,21,031,"Butler County, KY",2015,,5092,4792,300,5.9
1013,CN2103300000000,21,033,"Caldwell County, KY",2015,,5298,5003,295,5.6
1014,CN2103500000000,21,035,"Calloway County, KY",2015,,18545,17683,862,4.6
1015,CN2103700000000,21,037,"Campbell County, KY",2015,,47787,45812,1975,4.1
1016,CN2103900000000,21,039,"Carlisle County, KY",2015,,2226,2095,131,5.9
1017,CN2104100000000,21,041,"Carroll County, KY",2015,,5007,4730,277,5.5
1018,CN2104300000000,21,043,"Carter County, KY",2015,,9936,8932,1004,10.1
1019,CN2104500000000,21,045,"Casey County, KY",2015,,6505,6129,376,5.8
1020,CN2104700000000,21,047,"Christian County, KY",2015,,24935,23354,1581,6.3
1021,CN2104900000000,21,049,"Clark County, KY",2015,,16869,15992,877,5.2
1022,CN2105100000000,21,051,"Clay County, KY",2015,,5285,4772,513,9.7
1023,CN2105300000000,21,053,"Clinton County, KY",2015,,3792,3475,317,8.4
1024,CN2105500000000,21,055,"Crittenden County, KY",2015,,3717,3511,206,5.5
1025,CN2105700000000,21,057,"Cumberland County, KY",2015,,2868,2695,173,6
1026,CN2105900000000,21,059,"Daviess County, KY",2015,,45596,43501,2095,4.6
1027,CN2106100000000,21,061,"Edmonson County, KY",2015,,4681,4352,329,7
1028,CN2106300000000,21,063,"Elliott County, KY",2015,,2037,1827,210,10.3
1029,CN2106500000000,21,065,"Estill County, KY",2015,,5193,4871,322,6.2
1030,CN2106700000000,21,067,"Fayette County, KY",2015,,167896,161462,6434,3.8
1031,CN2106900000000,21,069,"Fleming County, KY",2015,,6073,5688,385,6.3
1032,CN2107100000000,21,071,"Floyd County, KY",2015,,11557,10462,1095,9.5
1033,CN2107300000000,21,073,"Franklin County, KY",2015,,24314,23280,1034,4.3
1034,CN2107500000000,21,075,"Fulton County, KY",2015,,2063,1904,159,7.7
1035,CN2107700000000,21,077,"Gallatin County, KY",2015,,3842,3644,198,5.2
1036,CN2107900000000,21,079,"Garrard County, KY",2015,,7491,7104,387,5.2
1037,CN2108100000000,21,081,"Grant County, KY",2015,,11085,10496,589,5.3
1038,CN2108300000000,21,083,"Graves County, KY",2015,,15116,14175,941,6.2
1039,CN2108500000000,21,085,"Grayson County, KY",2015,,10504,9798,706,6.7
1040,CN2108700000000,21,087,"Green County, KY",2015,,4964,4699,265,5.3
1041,CN2108900000000,21,089,"Greenup County, KY",2015,,13742,12696,1046,7.6
1042,CN2109100000000,21,091,"Hancock County, KY",2015,,3887,3694,193,5
1043,CN2109300000000,21,093,"Hardin County, KY",2015,,46591,44283,2308,5
1044,CN2109500000000,21,095,"Harlan County, KY",2015,,6990,6103,887,12.7
1045,CN2109700000000,21,097,"Harrison County, KY",2015,,8321,7934,387,4.7
1046,CN2109900000000,21,099,"Hart County, KY",2015,,7665,7271,394,5.1
1047,CN2110100000000,21,101,"Henderson County, KY",2015,,21415,20382,1033,4.8
1048,CN2110300000000,21,103,"Henry County, KY",2015,,7660,7304,356,4.6
1049,CN2110500000000,21,105,"Hickman County, KY",2015,,1926,1809,117,6.1
1050,CN2110700000000,21,107,"Hopkins County, KY",2015,,19115,18017,1098,5.7
1051,CN2110900000000,21,109,"Jackson County, KY",2015,,4191,3816,375,8.9
1052,CN2111100000000,21,111,"Jefferson County, KY",2015,,377447,359404,18043,4.8
1053,CN2111300000000,21,113,"Jessamine County, KY",2015,,25261,24203,1058,4.2
1054,CN2111500000000,21,115,"Johnson County, KY",2015,,7161,6527,634,8.9
1055,CN2111700000000,21,117,"Kenton County, KY",2015,,83251,79580,3671,4.4
1056,CN2111900000000,21,119,"Knott County, KY",2015,,4711,4229,482,10.2
1057,CN2112100000000,21,121,"Knox County, KY",2015,,9732,8934,798,8.2
1058,CN2112300000000,21,123,"Larue County, KY",2015,,5859,5560,299,5.1
1059,CN2112500000000,21,125,"Laurel County, KY",2015,,23383,21920,1463,6.3
1060,CN2112700000000,21,127,"Lawrence County, KY",2015,,4971,4496,475,9.6
1061,CN2112900000000,21,129,"Lee County, KY",2015,,1975,1803,172,8.7
1062,CN2113100000000,21,131,"Leslie County, KY",2015,,2870,2549,321,11.2
1063,CN2113300000000,21,133,"Letcher County, KY",2015,,6608,5840,768,11.6
1064,CN2113500000000,21,135,"Lewis County, KY",2015,,4791,4365,426,8.9
1065,CN2113700000000,21,137,"Lincoln County, KY",2015,,9033,8423,610,6.8
1066,CN2113900000000,21,139,"Livingston County, KY",2015,,3679,3414,265,7.2
1067,CN2114100000000,21,141,"Logan County, KY",2015,,11447,10896,551,4.8
1068,CN2114300000000,21,143,"Lyon County, KY",2015,,2865,2700,165,5.8
1069,CN2114500000000,21,145,"McCracken County, KY",2015,,28735,27086,1649,5.7
1070,CN2114700000000,21,147,"McCreary County, KY",2015,,4634,4240,394,8.5
1071,CN2114900000000,21,149,"McLean County, KY",2015,,4255,4047,208,4.9
1072,CN2115100000000,21,151,"Madison County, KY",2015,,45187,43241,1946,4.3
1073,CN2115300000000,21,153,"Magoffin County, KY",2015,,3326,2801,525,15.8
1074,CN2115500000000,21,155,"Marion County, KY",2015,,9118,8669,449,4.9
1075,CN2115700000000,21,157,"Marshall County, KY",2015,,14808,13977,831,5.6
1076,CN2115900000000,21,159,"Martin County, KY",2015,,3088,2778,310,10
1077,CN2116100000000,21,161,"Mason County, KY",2015,,7288,6838,450,6.2
1078,CN2116300000000,21,163,"Meade County, KY",2015,,11786,11130,656,5.6
1079,CN2116500000000,21,165,"Menifee County, KY",2015,,2354,2151,203,8.6
1080,CN2116700000000,21,167,"Mercer County, KY",2015,,9674,9186,488,5
1081,CN2116900000000,21,169,"Metcalfe County, KY",2015,,4020,3811,209,5.2
1082,CN2117100000000,21,171,"Monroe County, KY",2015,,4490,4292,198,4.4
1083,CN2117300000000,21,173,"Montgomery County, KY",2015,,11707,10937,770,6.6
1084,CN2117500000000,21,175,"Morgan County, KY",2015,,4407,4039,368,8.4
1085,CN2117700000000,21,177,"Muhlenberg County, KY",2015,,11504,10670,834,7.2
1086,CN2117900000000,21,179,"Nelson County, KY",2015,,21015,19951,1064,5.1
1087,CN2118100000000,21,181,"Nicholas County, KY",2015,,3175,2976,199,6.3
1088,CN2118300000000,21,183,"Ohio County, KY",2015,,9309,8715,594,6.4
1089,CN2118500000000,21,185,"Oldham County, KY",2015,,30933,29729,1204,3.9
1090,CN2118700000000,21,187,"Owen County, KY",2015,,5370,5147,223,4.2
1091,CN2118900000000,21,189,"Owsley County, KY",2015,,1138,1022,116,10.2
1092,CN2119100000000,21,191,"Pendleton County, KY",2015,,6673,6317,356,5.3
1093,CN2119300000000,21,193,"Perry County, KY",2015,,8803,8002,801,9.1
1094,CN2119500000000,21,195,"Pike County, KY",2015,,20852,18913,1939,9.3
1095,CN2119700000000,21,197,"Powell County, KY",2015,,4859,4514,345,7.1
1096,CN2119900000000,21,199,"Pulaski County, KY",2015,,25445,23941,1504,5.9
1097,CN2120100000000,21,201,"Robertson County, KY",2015,,781,730,51,6.5
1098,CN2120300000000,21,203,"Rockcastle County, KY",2015,,6874,6434,440,6.4
1099,CN2120500000000,21,205,"Rowan County, KY",2015,,10292,9680,612,5.9
1100,CN2120700000000,21,207,"Russell County, KY",2015,,6145,5422,723,11.8
1101,CN2120900000000,21,209,"Scott County, KY",2015,,26914,25852,1062,3.9
1102,CN2121100000000,21,211,"Shelby County, KY",2015,,22894,21974,920,4
1103,CN2121300000000,21,213,"Simpson County, KY",2015,,8323,7924,399,4.8
1104,CN2121500000000,21,215,"Spencer County, KY",2015,,9257,8861,396,4.3
1105,CN2121700000000,21,217,"Taylor County, KY",2015,,11775,11065,710,6
1106,CN2121900000000,21,219,"Todd County, KY",2015,,5230,4977,253,4.8
1107,CN2122100000000,21,221,"Trigg County, KY",2015,,5725,5397,328,5.7
1108,CN2122300000000,21,223,"Trimble County, KY",2015,,3841,3625,216,5.6
1109,CN2122500000000,21,225,"Union County, KY",2015,,6127,5712,415,6.8
1110,CN2122700000000,21,227,"Warren County, KY",2015,,59459,56799,2660,4.5
1111,CN2122900000000,21,229,"Washington County, KY",2015,,5954,5688,266,4.5
1112,CN2123100000000,21,231,"Wayne County, KY",2015,,7030,6457,573,8.2
1113,CN2123300000000,21,233,"Webster County, KY",2015,,5959,5647,312,5.2
1114,CN2123500000000,21,235,"Whitley County, KY",2015,,13119,12227,892,6.8
1115,CN2123700000000,21,237,"Wolfe County, KY",2015,,1909,1715,194,10.2
1116,CN2123900000000,21,239,"Woodford County, KY",2015,,14371,13867,504,3.5
1117,CN2200100000000,22,001,"Acadia Parish, LA",2015,,25814,24047,1767,6.8
1118,CN2200300000000,22,003,"Allen Parish, LA",2015,,8823,8209,614,7
1119,CN2200500000000,22,005,"Ascension Parish, LA",2015,,61641,58523,3118,5.1
1120,CN2200700000000,22,007,"Assumption Parish, LA",2015,,9801,9029,772,7.9
1121,CN2200900000000,22,009,"Avoyelles Parish, LA",2015,,15962,14762,1200,7.5
1122,CN2201100000000,22,011,"Beauregard Parish, LA",2015,,15192,14229,963,6.3
1123,CN2201300000000,22,013,"Bienville Parish, LA",2015,,5802,5320,482,8.3
1124,CN2201500000000,22,015,"Bossier Parish, LA",2015,,58174,54887,3287,5.7
1125,CN2201700000000,22,017,"Caddo Parish, LA",2015,,110277,102400,7877,7.1
1126,CN2201900000000,22,019,"Calcasieu Parish, LA",2015,,99199,93850,5349,5.4
