,"Labor Force Data by County, 1990 Annual Averages",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
656,CN1712100000000,17,121,"Marion County, IL",1990,,19778,17595,2183,11
657,CN1712300000000,17,123,"Marshall County, IL",1990,,6393,6126,267,4.2
658,CN1712500000000,17,125,"Mason County, IL",1990,,7696,7168,528,6.9
659,CN1712700000000,17,127,"Massac County, IL",1990,,6615,6167,448,6.8
660,CN1712900000000,17,129,"Menard County, IL",1990,,6089,5847,242,4
661,CN1713100000000,17,131,"Mercer County, IL",1990,,8632,8108,524,6.1
662,CN1713300000000,17,133,"Monroe County, IL",1990,,12341,11631,710,5.8
663,CN1713500000000,17,135,"Montgomery County, IL",1990,,14170,13154,1016,7.2
664,CN1713700000000,17,137,"Morgan County, IL",1990,,19173,18423,750,3.9
665,CN1713900000000,17,139,"Moultrie County, IL",1990,,6875,6486,389,5.7
666,CN1714100000000,17,141,"Ogle County, IL",1990,,25607,24335,1272,5
667,CN1714300000000,17,143,"Peoria County, IL",1990,,92529,87834,4695,5.1
668,CN1714500000000,17,145,"Perry County, IL",1990,,9505,8349,1156,12.2
669,CN1714700000000,17,147,"Piatt County, IL",1990,,8529,8135,394,4.6
670,CN1714900000000,17,149,"Pike County, IL",1990,,8728,8165,563,6.5
671,CN1715100000000,17,151,"Pope County, IL",1990,,1620,1462,158,9.8
672,CN1715300000000,17,153,"Pulaski County, IL",1990,,2892,2583,309,10.7
673,CN1715500000000,17,155,"Putnam County, IL",1990,,2930,2733,197,6.7
674,CN1715700000000,17,157,"Randolph County, IL",1990,,15754,14551,1203,7.6
675,CN1715900000000,17,159,"Richland County, IL",1990,,8311,7751,560,6.7
676,CN1716100000000,17,161,"Rock Island County, IL",1990,,74740,71055,3685,4.9
677,CN1716300000000,17,163,"St. Clair County, IL",1990,,120946,112239,8707,7.2
678,CN1716500000000,17,165,"Saline County, IL",1990,,10665,9653,1012,9.5
679,CN1716700000000,17,167,"Sangamon County, IL",1990,,103866,100333,3533,3.4
680,CN1716900000000,17,169,"Schuyler County, IL",1990,,3552,3257,295,8.3
681,CN1717100000000,17,171,"Scott County, IL",1990,,2890,2726,164,5.7
682,CN1717300000000,17,173,"Shelby County, IL",1990,,10764,10091,673,6.3
683,CN1717500000000,17,175,"Stark County, IL",1990,,2945,2763,182,6.2
684,CN1717700000000,17,177,"Stephenson County, IL",1990,,25993,24491,1502,5.8
685,CN1717900000000,17,179,"Tazewell County, IL",1990,,65306,62229,3077,4.7
686,CN1718100000000,17,181,"Union County, IL",1990,,8349,7484,865,10.4
687,CN1718300000000,17,183,"Vermilion County, IL",1990,,42408,38755,3653,8.6
688,CN1718500000000,17,185,"Wabash County, IL",1990,,6360,5908,452,7.1
689,CN1718700000000,17,187,"Warren County, IL",1990,,10003,9445,558,5.6
690,CN1718900000000,17,189,"Washington County, IL",1990,,7609,7112,497,6.5
691,CN1719100000000,17,191,"Wayne County, IL",1990,,8376,7606,770,9.2
692,CN1719300000000,17,193,"White County, IL",1990,,7319,6684,635,8.7
693,CN1719500000000,17,195,"Whiteside County, IL",1990,,30964,29295,1669,5.4
694,CN1719700000000,17,197,"Will County, IL",1990,,187116,175176,11940,6.4
695,CN1719900000000,17,199,"Williamson County, IL",1990,,27138,24701,2437,9
696,CN1720100000000,17,201,"Winnebago County, IL",1990,,142507,134961,7546,5.3
697,CN1720300000000,17,203,"Woodford County, IL",1990,,17036,16521,515,3
698,CN1800100000000,18,001,"Adams County, IN",1990,,15287,14289,998,6.5
699,CN1800300000000,18,003,"Allen County, IN",1990,,162422,154105,8317,5.1
700,CN1800500000000,18,005,"Bartholomew County, IN",1990,,33801,32169,1632,4.8
701,CN1800700000000,18,007,"Benton County, IN",1990,,4643,4487,156,3.4
702,CN1800900000000,18,009,"Blackford County, IN",1990,,6966,6323,643,9.2
703,CN1801100000000,18,011,"Boone County, IN",1990,,20418,19935,483,2.4
704,CN1801300000000,18,013,"Brown County, IN",1990,,7272,6944,328,4.5
705,CN1801500000000,18,015,"Carroll County, IN",1990,,9541,9152,389,4.1
706,CN1801700000000,18,017,"Cass County, IN",1990,,18833,17545,1288,6.8
707,CN1801900000000,18,019,"Clark County, IN",1990,,45884,43188,2696,5.9
708,CN1802100000000,18,021,"Clay County, IN",1990,,11193,10628,565,5
709,CN1802300000000,18,023,"Clinton County, IN",1990,,14590,13915,675,4.6
710,CN1802500000000,18,025,"Crawford County, IN",1990,,4411,3976,435,9.9
711,CN1802700000000,18,027,"Daviess County, IN",1990,,12402,11905,497,4
712,CN1802900000000,18,029,"Dearborn County, IN",1990,,19533,17937,1596,8.2
713,CN1803100000000,18,031,"Decatur County, IN",1990,,12002,11503,499,4.2
714,CN1803300000000,18,033,"DeKalb County, IN",1990,,19140,17993,1147,6
715,CN1803500000000,18,035,"Delaware County, IN",1990,,58791,55518,3273,5.6
716,CN1803700000000,18,037,"Dubois County, IN",1990,,20212,19571,641,3.2
717,CN1803900000000,18,039,"Elkhart County, IN",1990,,85232,80539,4693,5.5
718,CN1804100000000,18,041,"Fayette County, IN",1990,,13207,11476,1731,13.1
719,CN1804300000000,18,043,"Floyd County, IN",1990,,32695,31057,1638,5
720,CN1804500000000,18,045,"Fountain County, IN",1990,,8314,7772,542,6.5
721,CN1804700000000,18,047,"Franklin County, IN",1990,,9792,8993,799,8.2
722,CN1804900000000,18,049,"Fulton County, IN",1990,,9308,8848,460,4.9
723,CN1805100000000,18,051,"Gibson County, IN",1990,,15891,14879,1012,6.4
724,CN1805300000000,18,053,"Grant County, IN",1990,,36566,33714,2852,7.8
725,CN1805500000000,18,055,"Greene County, IN",1990,,14075,12924,1151,8.2
726,CN1805700000000,18,057,"Hamilton County, IN",1990,,61006,59638,1368,2.2
727,CN1805900000000,18,059,"Hancock County, IN",1990,,24329,23569,760,3.1
728,CN1806100000000,18,061,"Harrison County, IN",1990,,15009,14211,798,5.3
729,CN1806300000000,18,063,"Hendricks County, IN",1990,,40469,39497,972,2.4
730,CN1806500000000,18,065,"Henry County, IN",1990,,23865,21679,2186,9.2
731,CN1806700000000,18,067,"Howard County, IN",1990,,40171,37284,2887,7.2
732,CN1806900000000,18,069,"Huntington County, IN",1990,,18795,17828,967,5.1
733,CN1807100000000,18,071,"Jackson County, IN",1990,,18819,17640,1179,6.3
734,CN1807300000000,18,073,"Jasper County, IN",1990,,12055,11266,789,6.5
735,CN1807500000000,18,075,"Jay County, IN",1990,,10786,9905,881,8.2
736,CN1807700000000,18,077,"Jefferson County, IN",1990,,14903,13885,1018,6.8
737,CN1807900000000,18,079,"Jennings County, IN",1990,,11645,10990,655,5.6
738,CN1808100000000,18,081,"Johnson County, IN",1990,,48000,46554,1446,3
739,CN1808300000000,18,083,"Knox County, IN",1990,,18611,17234,1377,7.4
740,CN1808500000000,18,085,"Kosciusko County, IN",1990,,34168,32874,1294,3.8
741,CN1808700000000,18,087,"LaGrange County, IN",1990,,14059,13189,870,6.2
742,CN1808900000000,18,089,"Lake County, IN",1990,,222677,208343,14334,6.4
743,CN1809100000000,18,091,"LaPorte County, IN",1990,,52201,49382,2819,5.4
744,CN1809300000000,18,093,"Lawrence County, IN",1990,,21649,19576,2073,9.6
745,CN1809500000000,18,095,"Madison County, IN",1990,,63886,60069,3817,6
746,CN1809700000000,18,097,"Marion County, IN",1990,,424053,408409,15644,3.7
747,CN1809900000000,18,099,"Marshall County, IN",1990,,22436,21241,1195,5.3
748,CN1810100000000,18,101,"Martin County, IN",1990,,4945,4633,312,6.3
749,CN1810300000000,18,103,"Miami County, IN",1990,,15956,14959,997,6.2
750,CN1810500000000,18,105,"Monroe County, IN",1990,,54722,52975,1747,3.2
751,CN1810700000000,18,107,"Montgomery County, IN",1990,,17404,16773,631,3.6
752,CN1810900000000,18,109,"Morgan County, IN",1990,,29221,27995,1226,4.2
753,CN1811100000000,18,111,"Newton County, IN",1990,,6603,6304,299,4.5
754,CN1811300000000,18,113,"Noble County, IN",1990,,20114,18535,1579,7.9
755,CN1811500000000,18,115,"Ohio County, IN",1990,,2629,2418,211,8
756,CN1811700000000,18,117,"Orange County, IN",1990,,8754,7767,987,11.3
757,CN1811900000000,18,119,"Owen County, IN",1990,,8156,7698,458,5.6
758,CN1812100000000,18,121,"Parke County, IN",1990,,7211,6769,442,6.1
759,CN1812300000000,18,123,"Perry County, IN",1990,,8570,7758,812,9.5
760,CN1812500000000,18,125,"Pike County, IN",1990,,5941,5540,401,6.7
761,CN1812700000000,18,127,"Porter County, IN",1990,,65856,63253,2603,4
762,CN1812900000000,18,129,"Posey County, IN",1990,,12925,12322,603,4.7
763,CN1813100000000,18,131,"Pulaski County, IN",1990,,5888,5525,363,6.2
764,CN1813300000000,18,133,"Putnam County, IN",1990,,13866,13171,695,5
765,CN1813500000000,18,135,"Randolph County, IN",1990,,13134,11803,1331,10.1
766,CN1813700000000,18,137,"Ripley County, IN",1990,,11932,11235,697,5.8
767,CN1813900000000,18,139,"Rush County, IN",1990,,8814,8229,585,6.6
768,CN1814100000000,18,141,"St. Joseph County, IN",1990,,125573,118247,7326,5.8
769,CN1814300000000,18,143,"Scott County, IN",1990,,9643,8820,823,8.5
770,CN1814500000000,18,145,"Shelby County, IN",1990,,21404,20181,1223,5.7
771,CN1814700000000,18,147,"Spencer County, IN",1990,,9820,9188,632,6.4
772,CN1814900000000,18,149,"Starke County, IN",1990,,10312,9557,755,7.3
773,CN1815100000000,18,151,"Steuben County, IN",1990,,14814,13981,833,5.6
774,CN1815300000000,18,153,"Sullivan County, IN",1990,,8565,7958,607,7.1
775,CN1815500000000,18,155,"Switzerland County, IN",1990,,3598,3312,286,7.9
776,CN1815700000000,18,157,"Tippecanoe County, IN",1990,,65711,63919,1792,2.7
777,CN1815900000000,18,159,"Tipton County, IN",1990,,8307,7831,476,5.7
778,CN1816100000000,18,161,"Union County, IN",1990,,3490,3210,280,8
779,CN1816300000000,18,163,"Vanderburgh County, IN",1990,,84833,80187,4646,5.5
780,CN1816500000000,18,165,"Vermillion County, IN",1990,,7513,7024,489,6.5
781,CN1816700000000,18,167,"Vigo County, IN",1990,,49138,46702,2436,5
782,CN1816900000000,18,169,"Wabash County, IN",1990,,18210,17054,1156,6.3
783,CN1817100000000,18,171,"Warren County, IN",1990,,3781,3603,178,4.7
784,CN1817300000000,18,173,"Warrick County, IN",1990,,23575,22492,1083,4.6
785,CN1817500000000,18,175,"Washington County, IN",1990,,11221,10456,765,6.8
786,CN1817700000000,18,177,"Wayne County, IN",1990,,35859,32744,3115,8.7
787,CN1817900000000,18,179,"Wells County, IN",1990,,13680,13070,610,4.5
788,CN1818100000000,18,181,"White County, IN",1990,,12154,11433,721,5.9
789,CN1818300000000,18,183,"Whitley County, IN",1990,,14761,13890,871,5.9
790,CN1900100000000,19,001,"Adair County, IA",1990,,4022,3920,102,2.5
791,CN1900300000000,19,003,"Adams County, IA",1990,,2436,2343,93,3.8
792,CN1900500000000,19,005,"Allamakee County, IA",1990,,7175,6767,408,5.7
793,CN1900700000000,19,007,"Appanoose County, IA",1990,,6358,5920,438,6.9
794,CN1900900000000,19,009,"Audubon County, IA",1990,,3605,3484,121,3.4
795,CN1901100000000,19,011,"Benton County, IA",1990,,11433,10830,603,5.3
796,CN1901300000000,19,013,"Black Hawk County, IA",1990,,62270,58623,3647,5.9
797,CN1901500000000,19,015,"Boone County, IA",1990,,12631,12083,548,4.3
798,CN1901700000000,19,017,"Bremer County, IA",1990,,11426,10987,439,3.8
799,CN1901900000000,19,019,"Buchanan County, IA",1990,,9582,9044,538,5.6
800,CN1902100000000,19,021,"Buena Vista County, IA",1990,,10016,9749,267,2.7
801,CN1902300000000,19,023,"Butler County, IA",1990,,7340,6995,345,4.7
802,CN1902500000000,19,025,"Calhoun County, IA",1990,,4968,4847,121,2.4
803,CN1902700000000,19,027,"Carroll County, IA",1990,,10715,10261,454,4.2
804,CN1902900000000,19,029,"Cass County, IA",1990,,7545,7126,419,5.6
805,CN1903100000000,19,031,"Cedar County, IA",1990,,9084,8827,257,2.8
806,CN1903300000000,19,033,"Cerro Gordo County, IA",1990,,25248,23885,1363,5.4
807,CN1903500000000,19,035,"Cherokee County, IA",1990,,6721,6534,187,2.8
808,CN1903700000000,19,037,"Chickasaw County, IA",1990,,7083,6645,438,6.2
809,CN1903900000000,19,039,"Clarke County, IA",1990,,4227,4011,216,5.1
810,CN1904100000000,19,041,"Clay County, IA",1990,,8977,8766,211,2.4
811,CN1904300000000,19,043,"Clayton County, IA",1990,,9212,8697,515,5.6
812,CN1904500000000,19,045,"Clinton County, IA",1990,,25612,24088,1524,6
813,CN1904700000000,19,047,"Crawford County, IA",1990,,8529,8032,497,5.8
814,CN1904900000000,19,049,"Dallas County, IA",1990,,16149,15568,581,3.6
815,CN1905100000000,19,051,"Davis County, IA",1990,,3871,3726,145,3.7
816,CN1905300000000,19,053,"Decatur County, IA",1990,,3800,3555,245,6.4
817,CN1905500000000,19,055,"Delaware County, IA",1990,,8817,8405,412,4.7
818,CN1905700000000,19,057,"Des Moines County, IA",1990,,22095,20907,1188,5.4
819,CN1905900000000,19,059,"Dickinson County, IA",1990,,8051,7781,270,3.4
820,CN1906100000000,19,061,"Dubuque County, IA",1990,,46139,43329,2810,6.1
821,CN1906300000000,19,063,"Emmet County, IA",1990,,5556,5236,320,5.8
822,CN1906500000000,19,065,"Fayette County, IA",1990,,10282,9836,446,4.3
823,CN1906700000000,19,067,"Floyd County, IA",1990,,8569,8100,469,5.5
824,CN1906900000000,19,069,"Franklin County, IA",1990,,5738,5504,234,4.1
825,CN1907100000000,19,071,"Fremont County, IA",1990,,3738,3605,133,3.6
826,CN1907300000000,19,073,"Greene County, IA",1990,,4889,4641,248,5.1
827,CN1907500000000,19,075,"Grundy County, IA",1990,,5787,5636,151,2.6
828,CN1907700000000,19,077,"Guthrie County, IA",1990,,5451,5239,212,3.9
829,CN1907900000000,19,079,"Hamilton County, IA",1990,,8376,7969,407,4.9
830,CN1908100000000,19,081,"Hancock County, IA",1990,,6240,5863,377,6
831,CN1908300000000,19,083,"Hardin County, IA",1990,,9411,8958,453,4.8
832,CN1908500000000,19,085,"Harrison County, IA",1990,,7116,6822,294,4.1
833,CN1908700000000,19,087,"Henry County, IA",1990,,10038,9679,359,3.6
834,CN1908900000000,19,089,"Howard County, IA",1990,,4607,4423,184,4
835,CN1909100000000,19,091,"Humboldt County, IA",1990,,4966,4805,161,3.2
836,CN1909300000000,19,093,"Ida County, IA",1990,,3886,3787,99,2.5
837,CN1909500000000,19,095,"Iowa County, IA",1990,,8006,7799,207,2.6
838,CN1909700000000,19,097,"Jackson County, IA",1990,,10024,9357,667,6.7
839,CN1909900000000,19,099,"Jasper County, IA",1990,,17898,17247,651,3.6
840,CN1910100000000,19,101,"Jefferson County, IA",1990,,8513,8146,367,4.3
841,CN1910300000000,19,103,"Johnson County, IA",1990,,57658,55809,1849,3.2
842,CN1910500000000,19,105,"Jones County, IA",1990,,9322,8862,460,4.9
843,CN1910700000000,19,107,"Keokuk County, IA",1990,,5331,5085,246,4.6
844,CN1910900000000,19,109,"Kossuth County, IA",1990,,8851,8451,400,4.5
845,CN1911100000000,19,111,"Lee County, IA",1990,,18932,17682,1250,6.6
846,CN1911300000000,19,113,"Linn County, IA",1990,,96912,91425,5487,5.7
847,CN1911500000000,19,115,"Louisa County, IA",1990,,5917,5647,270,4.6
848,CN1911700000000,19,117,"Lucas County, IA",1990,,4269,4006,263,6.2
849,CN1911900000000,19,119,"Lyon County, IA",1990,,5660,5538,122,2.2
850,CN1912100000000,19,121,"Madison County, IA",1990,,6375,6092,283,4.4
851,CN1912300000000,19,123,"Mahaska County, IA",1990,,10556,10131,425,4
852,CN1912500000000,19,125,"Marion County, IA",1990,,15768,15170,598,3.8
853,CN1912700000000,19,127,"Marshall County, IA",1990,,20029,19342,687,3.4
854,CN1912900000000,19,129,"Mills County, IA",1990,,6432,6200,232,3.6
855,CN1913100000000,19,131,"Mitchell County, IA",1990,,5158,4953,205,4
856,CN1913300000000,19,133,"Monona County, IA",1990,,4465,4303,162,3.6
857,CN1913500000000,19,135,"Monroe County, IA",1990,,3741,3534,207,5.5
858,CN1913700000000,19,137,"Montgomery County, IA",1990,,6127,5843,284,4.6
859,CN1913900000000,19,139,"Muscatine County, IA",1990,,20887,19839,1048,5
860,CN1914100000000,19,141,"O'Brien County, IA",1990,,7323,7163,160,2.2
861,CN1914300000000,19,143,"Osceola County, IA",1990,,3516,3411,105,3
862,CN1914500000000,19,145,"Page County, IA",1990,,8145,7744,401,4.9
863,CN1914700000000,19,147,"Palo Alto County, IA",1990,,4848,4663,185,3.8
864,CN1914900000000,19,149,"Plymouth County, IA",1990,,11834,11464,370,3.1
865,CN1915100000000,19,151,"Pocahontas County, IA",1990,,4344,4249,95,2.2
866,CN1915300000000,19,153,"Polk County, IA",1990,,189893,183553,6340,3.3
867,CN1915500000000,19,155,"Pottawattamie County, IA",1990,,43659,41923,1736,4
868,CN1915700000000,19,157,"Poweshiek County, IA",1990,,9994,9532,462,4.6
869,CN1915900000000,19,159,"Ringgold County, IA",1990,,2560,2456,104,4.1
870,CN1916100000000,19,161,"Sac County, IA",1990,,5872,5634,238,4.1
871,CN1916300000000,19,163,"Scott County, IA",1990,,78812,75375,3437,4.4
872,CN1916500000000,19,165,"Shelby County, IA",1990,,6553,6281,272,4.2
873,CN1916700000000,19,167,"Sioux County, IA",1990,,15285,14856,429,2.8
874,CN1916900000000,19,169,"Story County, IA",1990,,41850,40276,1574,3.8
875,CN1917100000000,19,171,"Tama County, IA",1990,,8240,7870,370,4.5
876,CN1917300000000,19,173,"Taylor County, IA",1990,,3102,2987,115,3.7
877,CN1917500000000,19,175,"Union County, IA",1990,,6079,5772,307,5.1
878,CN1917700000000,19,177,"Van Buren County, IA",1990,,3618,3491,127,3.5
879,CN1917900000000,19,179,"Wapello County, IA",1990,,16935,15909,1026,6.1
880,CN1918100000000,19,181,"Warren County, IA",1990,,20376,19809,567,2.8
881,CN1918300000000,19,183,"Washington County, IA",1990,,10408,10117,291,2.8
882,CN1918500000000,19,185,"Wayne County, IA",1990,,3208,3115,93,2.9
883,CN1918700000000,19,187,"Webster County, IA",1990,,19515,18493,1022,5.2
884,CN1918900000000,19,189,"Winnebago County, IA",1990,,6432,5920,512,8
885,CN1919100000000,19,191,"Winneshiek County, IA",1990,,11310,10664,646,5.7
886,CN1919300000000,19,193,"Woodbury County, IA",1990,,50262,48006,2256,4.5
887,CN1919500000000,19,195,"Worth County, IA",1990,,4046,3777,269,6.6
888,CN1919700000000,19,197,"Wright County, IA",1990,,7120,6865,255,3.6
889,CN2000100000000,20,001,"Allen County, KS",1990,,6845,6447,398,5.8
890,CN2000300000000,20,003,"Anderson County, KS",1990,,3766,3548,218,5.8
891,CN2000500000000,20,005,"Atchison County, KS",1990,,8151,7645,506,6.2
892,CN2000700000000,20,007,"Barber County, KS",1990,,2828,2767,61,2.2
893,CN2000900000000,20,009,"Barton County, KS",1990,,15044,14542,502,3.3
894,CN2001100000000,20,011,"Bourbon County, KS",1990,,6745,6375,370,5.5
895,CN2001300000000,20,013,"Brown County, KS",1990,,5059,4872,187,3.7
896,CN2001500000000,20,015,"Butler County, KS",1990,,26010,25137,873,3.4
897,CN2001700000000,20,017,"Chase County, KS",1990,,1398,1315,83,5.9
898,CN2001900000000,20,019,"Chautauqua County, KS",1990,,1757,1685,72,4.1
899,CN2002100000000,20,021,"Cherokee County, KS",1990,,9694,8939,755,7.8
900,CN2002300000000,20,023,"Cheyenne County, KS",1990,,1517,1503,14,0.9
901,CN2002500000000,20,025,"Clark County, KS",1990,,1252,1238,14,1.1
902,CN2002700000000,20,027,"Clay County, KS",1990,,4332,4181,151,3.5
903,CN2002900000000,20,029,"Cloud County, KS",1990,,5416,5207,209,3.9
904,CN2003100000000,20,031,"Coffey County, KS",1990,,3982,3774,208,5.2
905,CN2003300000000,20,033,"Comanche County, KS",1990,,1075,1060,15,1.4
906,CN2003500000000,20,035,"Cowley County, KS",1990,,17937,16811,1126,6.3
907,CN2003700000000,20,037,"Crawford County, KS",1990,,16446,15397,1049,6.4
908,CN2003900000000,20,039,"Decatur County, KS",1990,,1991,1946,45,2.3
909,CN2004100000000,20,041,"Dickinson County, KS",1990,,9385,9041,344,3.7
910,CN2004300000000,20,043,"Doniphan County, KS",1990,,3784,3521,263,7
911,CN2004500000000,20,045,"Douglas County, KS",1990,,44657,42537,2120,4.7
912,CN2004700000000,20,047,"Edwards County, KS",1990,,1844,1805,39,2.1
913,CN2004900000000,20,049,"Elk County, KS",1990,,1449,1395,54,3.7
914,CN2005100000000,20,051,"Ellis County, KS",1990,,14138,13659,479,3.4
915,CN2005300000000,20,053,"Ellsworth County, KS",1990,,2899,2824,75,2.6
916,CN2005500000000,20,055,"Finney County, KS",1990,,17635,17098,537,3
917,CN2005700000000,20,057,"Ford County, KS",1990,,14146,13731,415,2.9
918,CN2005900000000,20,059,"Franklin County, KS",1990,,11167,10510,657,5.9
919,CN2006100000000,20,061,"Geary County, KS",1990,,10781,9959,822,7.6
920,CN2006300000000,20,063,"Gove County, KS",1990,,1481,1460,21,1.4
921,CN2006500000000,20,065,"Graham County, KS",1990,,1723,1685,38,2.2
922,CN2006700000000,20,067,"Grant County, KS",1990,,3658,3579,79,2.2
923,CN2006900000000,20,069,"Gray County, KS",1990,,2649,2594,55,2.1
924,CN2007100000000,20,071,"Greeley County, KS",1990,,903,888,15,1.7
925,CN2007300000000,20,073,"Greenwood County, KS",1990,,3588,3418,170,4.7
926,CN2007500000000,20,075,"Hamilton County, KS",1990,,1259,1246,13,1
927,CN2007700000000,20,077,"Harper County, KS",1990,,3298,3221,77,2.3
928,CN2007900000000,20,079,"Harvey County, KS",1990,,16142,15639,503,3.1
929,CN2008100000000,20,081,"Haskell County, KS",1990,,2008,1959,49,2.4
930,CN2008300000000,20,083,"Hodgeman County, KS",1990,,973,959,14,1.4
931,CN2008500000000,20,085,"Jackson County, KS",1990,,5660,5326,334,5.9
932,CN2008700000000,20,087,"Jefferson County, KS",1990,,8148,7740,408,5
933,CN2008900000000,20,089,"Jewell County, KS",1990,,2086,2042,44,2.1
934,CN2009100000000,20,091,"Johnson County, KS",1990,,210902,204707,6195,2.9
935,CN2009300000000,20,093,"Kearny County, KS",1990,,2032,1980,52,2.6
936,CN2009500000000,20,095,"Kingman County, KS",1990,,3922,3790,132,3.4
937,CN2009700000000,20,097,"Kiowa County, KS",1990,,1734,1707,27,1.6
938,CN2009900000000,20,099,"Labette County, KS",1990,,11574,10765,809,7
939,CN2010100000000,20,101,"Lane County, KS",1990,,1127,1109,18,1.6
940,CN2010300000000,20,103,"Leavenworth County, KS",1990,,25512,24240,1272,5
941,CN2010500000000,20,105,"Lincoln County, KS",1990,,1806,1735,71,3.9
942,CN2010700000000,20,107,"Linn County, KS",1990,,3359,3078,281,8.4
943,CN2010900000000,20,109,"Logan County, KS",1990,,1567,1540,27,1.7
944,CN2011100000000,20,111,"Lyon County, KS",1990,,18310,17409,901,4.9
945,CN2011300000000,20,113,"McPherson County, KS",1990,,14399,13982,417,2.9
946,CN2011500000000,20,115,"Marion County, KS",1990,,6348,6171,177,2.8
947,CN2011700000000,20,117,"Marshall County, KS",1990,,5343,5240,103,1.9
948,CN2011900000000,20,119,"Meade County, KS",1990,,2196,2159,37,1.7
949,CN2012100000000,20,121,"Miami County, KS",1990,,12149,11555,594,4.9
950,CN2012300000000,20,123,"Mitchell County, KS",1990,,3487,3381,106,3
951,CN2012500000000,20,125,"Montgomery County, KS",1990,,18082,16997,1085,6
952,CN2012700000000,20,127,"Morris County, KS",1990,,2933,2832,101,3.4
953,CN2012900000000,20,129,"Morton County, KS",1990,,1625,1595,30,1.8
954,CN2013100000000,20,131,"Nemaha County, KS",1990,,5096,5018,78,1.5
955,CN2013300000000,20,133,"Neosho County, KS",1990,,8354,7979,375,4.5
956,CN2013500000000,20,135,"Ness County, KS",1990,,1969,1933,36,1.8
957,CN2013700000000,20,137,"Norton County, KS",1990,,2897,2849,48,1.7
958,CN2013900000000,20,139,"Osage County, KS",1990,,7491,6988,503,6.7
959,CN2014100000000,20,141,"Osborne County, KS",1990,,2416,2377,39,1.6
960,CN2014300000000,20,143,"Ottawa County, KS",1990,,2784,2648,136,4.9
961,CN2014500000000,20,145,"Pawnee County, KS",1990,,3660,3583,77,2.1
962,CN2014700000000,20,147,"Phillips County, KS",1990,,3135,3079,56,1.8
963,CN2014900000000,20,149,"Pottawatomie County, KS",1990,,8358,7936,422,5
964,CN2015100000000,20,151,"Pratt County, KS",1990,,4844,4702,142,2.9
965,CN2015300000000,20,153,"Rawlins County, KS",1990,,1634,1606,28,1.7
966,CN2015500000000,20,155,"Reno County, KS",1990,,31333,29955,1378,4.4
967,CN2015700000000,20,157,"Republic County, KS",1990,,3204,3160,44,1.4
968,CN2015900000000,20,159,"Rice County, KS",1990,,4843,4692,151,3.1
969,CN2016100000000,20,161,"Riley County, KS",1990,,28237,27081,1156,4.1
970,CN2016300000000,20,163,"Rooks County, KS",1990,,2748,2674,74,2.7
971,CN2016500000000,20,165,"Rush County, KS",1990,,1815,1780,35,1.9
972,CN2016700000000,20,167,"Russell County, KS",1990,,3744,3648,96,2.6
973,CN2016900000000,20,169,"Saline County, KS",1990,,26964,25908,1056,3.9
974,CN2017100000000,20,171,"Scott County, KS",1990,,2695,2644,51,1.9
975,CN2017300000000,20,173,"Sedgwick County, KS",1990,,215912,206827,9085,4.2
976,CN2017500000000,20,175,"Seward County, KS",1990,,9845,9446,399,4.1
977,CN2017700000000,20,177,"Shawnee County, KS",1990,,86874,82713,4161,4.8
978,CN2017900000000,20,179,"Sheridan County, KS",1990,,1500,1481,19,1.3
979,CN2018100000000,20,181,"Sherman County, KS",1990,,3552,3455,97,2.7
980,CN2018300000000,20,183,"Smith County, KS",1990,,2437,2397,40,1.6
981,CN2018500000000,20,185,"Stafford County, KS",1990,,2412,2356,56,2.3
982,CN2018700000000,20,187,"Stanton County, KS",1990,,1117,1098,19,1.7
983,CN2018900000000,20,189,"Stevens County, KS",1990,,2459,2414,45,1.8
984,CN2019100000000,20,191,"Sumner County, KS",1990,,12313,11782,531,4.3
985,CN2019300000000,20,193,"Thomas County, KS",1990,,4274,4137,137,3.2
986,CN2019500000000,20,195,"Trego County, KS",1990,,1810,1779,31,1.7
987,CN2019700000000,20,197,"Wabaunsee County, KS",1990,,3277,3154,123,3.8
988,CN2019900000000,20,199,"Wallace County, KS",1990,,880,864,16,1.8
989,CN2020100000000,20,201,"Washington County, KS",1990,,3470,3395,75,2.2
990,CN2020300000000,20,203,"Wichita County, KS",1990,,1288,1266,22,1.7
991,CN2020500000000,20,205,"Wilson County, KS",1990,,4597,4395,202,4.4
992,CN2020700000000,20,207,"Woodson County, KS",1990,,1687,1634,53,3.1
993,CN2020900000000,20,209,"Wyandotte County, KS",1990,,79489,72861,6628,8.3
994,CN2100100000000,21,001,"Adair County, KY",1990,,7269,6838,431,5.9
995,CN2100300000000,21,003,"Allen County, KY",1990,,7279,6239,1040,14.3
996,CN2100500000000,21,005,"Anderson County, KY",1990,,8151,7862,289,3.5
997,CN2100700000000,21,007,"Ballard County, KY",1990,,3748,3417,331,8.8
998,CN2100900000000,21,009,"Barren County, KY",1990,,16380,15503,877,5.4
999,CN2101100000000,21,011,"Bath County, KY",1990,,4729,4174,555,11.7
1000,CN2101300000000,21,013,"Bell County, KY",1990,,10512,9469,1043,9.9
1001,CN2101500000000,21,015,"Boone County, KY",1990,,31797,30773,1024,3.2
1002,CN2101700000000,21,017,"Bourbon County, KY",1990,,9711,9155,556,5.7
