,"Labor Force Data by County, 2013 Annual Averages",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
700,CN1720300000000,17,203,"Woodford County, IL",2013,,19931,18515,1416,7.1
701,CN1800100000000,18,001,"Adams County, IN",2013,,15888,14922,966,6.1
702,CN1800300000000,18,003,"Allen County, IN",2013,,174129,161047,13082,7.5
703,CN1800500000000,18,005,"Bartholomew County, IN",2013,,41587,39102,2485,6
704,CN1800700000000,18,007,"Benton County, IN",2013,,4462,4147,315,7.1
705,CN1800900000000,18,009,"Blackford County, IN",2013,,5440,4902,538,9.9
706,CN1801100000000,18,011,"Boone County, IN",2013,,31079,29308,1771,5.7
707,CN1801300000000,18,013,"Brown County, IN",2013,,7316,6773,543,7.4
708,CN1801500000000,18,015,"Carroll County, IN",2013,,9906,9209,697,7
709,CN1801700000000,18,017,"Cass County, IN",2013,,17671,16309,1362,7.7
710,CN1801900000000,18,019,"Clark County, IN",2013,,56230,52343,3887,6.9
711,CN1802100000000,18,021,"Clay County, IN",2013,,12582,11459,1123,8.9
712,CN1802300000000,18,023,"Clinton County, IN",2013,,16420,15255,1165,7.1
713,CN1802500000000,18,025,"Crawford County, IN",2013,,4841,4356,485,10
714,CN1802700000000,18,027,"Daviess County, IN",2013,,14869,14028,841,5.7
715,CN1802900000000,18,029,"Dearborn County, IN",2013,,25174,23043,2131,8.5
716,CN1803100000000,18,031,"Decatur County, IN",2013,,13861,12933,928,6.7
717,CN1803300000000,18,033,"DeKalb County, IN",2013,,20941,19443,1498,7.2
718,CN1803500000000,18,035,"Delaware County, IN",2013,,54166,49495,4671,8.6
719,CN1803700000000,18,037,"Dubois County, IN",2013,,21629,20480,1149,5.3
720,CN1803900000000,18,039,"Elkhart County, IN",2013,,98969,91804,7165,7.2
721,CN1804100000000,18,041,"Fayette County, IN",2013,,9023,8091,932,10.3
722,CN1804300000000,18,043,"Floyd County, IN",2013,,38502,36061,2441,6.3
723,CN1804500000000,18,045,"Fountain County, IN",2013,,8320,7504,816,9.8
724,CN1804700000000,18,047,"Franklin County, IN",2013,,10769,9835,934,8.7
725,CN1804900000000,18,049,"Fulton County, IN",2013,,9884,9067,817,8.3
726,CN1805100000000,18,051,"Gibson County, IN",2013,,18014,16959,1055,5.9
727,CN1805300000000,18,053,"Grant County, IN",2013,,32462,29531,2931,9
728,CN1805500000000,18,055,"Greene County, IN",2013,,13758,12352,1406,10.2
729,CN1805700000000,18,057,"Hamilton County, IN",2013,,155747,147897,7850,5
730,CN1805900000000,18,059,"Hancock County, IN",2013,,36064,33672,2392,6.6
731,CN1806100000000,18,061,"Harrison County, IN",2013,,18703,17398,1305,7
732,CN1806300000000,18,063,"Hendricks County, IN",2013,,78648,74095,4553,5.8
733,CN1806500000000,18,065,"Henry County, IN",2013,,21311,19427,1884,8.8
734,CN1806700000000,18,067,"Howard County, IN",2013,,36411,33447,2964,8.1
735,CN1806900000000,18,069,"Huntington County, IN",2013,,18520,17092,1428,7.7
736,CN1807100000000,18,071,"Jackson County, IN",2013,,20848,19494,1354,6.5
737,CN1807300000000,18,073,"Jasper County, IN",2013,,15939,14705,1234,7.7
738,CN1807500000000,18,075,"Jay County, IN",2013,,10047,9271,776,7.7
739,CN1807700000000,18,077,"Jefferson County, IN",2013,,15307,14101,1206,7.9
740,CN1807900000000,18,079,"Jennings County, IN",2013,,13033,11835,1198,9.2
741,CN1808100000000,18,081,"Johnson County, IN",2013,,73663,69067,4596,6.2
742,CN1808300000000,18,083,"Knox County, IN",2013,,18625,17371,1254,6.7
743,CN1808500000000,18,085,"Kosciusko County, IN",2013,,39729,37112,2617,6.6
744,CN1808700000000,18,087,"LaGrange County, IN",2013,,17610,16570,1040,5.9
745,CN1808900000000,18,089,"Lake County, IN",2013,,229961,209117,20844,9.1
746,CN1809100000000,18,091,"LaPorte County, IN",2013,,48938,44379,4559,9.3
747,CN1809300000000,18,093,"Lawrence County, IN",2013,,20656,18570,2086,10.1
748,CN1809500000000,18,095,"Madison County, IN",2013,,58068,52652,5416,9.3
749,CN1809700000000,18,097,"Marion County, IN",2013,,463347,423962,39385,8.5
750,CN1809900000000,18,099,"Marshall County, IN",2013,,23095,21385,1710,7.4
751,CN1810100000000,18,101,"Martin County, IN",2013,,4950,4637,313,6.3
752,CN1810300000000,18,103,"Miami County, IN",2013,,15605,14250,1355,8.7
753,CN1810500000000,18,105,"Monroe County, IN",2013,,66654,62096,4558,6.8
754,CN1810700000000,18,107,"Montgomery County, IN",2013,,18399,17078,1321,7.2
755,CN1810900000000,18,109,"Morgan County, IN",2013,,34826,32193,2633,7.6
756,CN1811100000000,18,111,"Newton County, IN",2013,,6909,6289,620,9
757,CN1811300000000,18,113,"Noble County, IN",2013,,22617,20960,1657,7.3
758,CN1811500000000,18,115,"Ohio County, IN",2013,,3165,2902,263,8.3
759,CN1811700000000,18,117,"Orange County, IN",2013,,8755,7887,868,9.9
760,CN1811900000000,18,119,"Owen County, IN",2013,,9637,8667,970,10.1
761,CN1812100000000,18,121,"Parke County, IN",2013,,6931,6292,639,9.2
762,CN1812300000000,18,123,"Perry County, IN",2013,,8931,8237,694,7.8
763,CN1812500000000,18,125,"Pike County, IN",2013,,6261,5836,425,6.8
764,CN1812700000000,18,127,"Porter County, IN",2013,,83168,77169,5999,7.2
765,CN1812900000000,18,129,"Posey County, IN",2013,,12945,12125,820,6.3
766,CN1813100000000,18,131,"Pulaski County, IN",2013,,6117,5687,430,7
767,CN1813300000000,18,133,"Putnam County, IN",2013,,16159,14760,1399,8.7
768,CN1813500000000,18,135,"Randolph County, IN",2013,,12576,11488,1088,8.7
769,CN1813700000000,18,137,"Ripley County, IN",2013,,13634,12464,1170,8.6
770,CN1813900000000,18,139,"Rush County, IN",2013,,8334,7717,617,7.4
771,CN1814100000000,18,141,"St. Joseph County, IN",2013,,127096,116037,11059,8.7
772,CN1814300000000,18,143,"Scott County, IN",2013,,10238,9324,914,8.9
773,CN1814500000000,18,145,"Shelby County, IN",2013,,22345,20705,1640,7.3
774,CN1814700000000,18,147,"Spencer County, IN",2013,,10689,9977,712,6.7
775,CN1814900000000,18,149,"Starke County, IN",2013,,10213,9247,966,9.5
776,CN1815100000000,18,151,"Steuben County, IN",2013,,19319,18109,1210,6.3
777,CN1815300000000,18,153,"Sullivan County, IN",2013,,8705,7917,788,9.1
778,CN1815500000000,18,155,"Switzerland County, IN",2013,,4883,4519,364,7.5
779,CN1815700000000,18,157,"Tippecanoe County, IN",2013,,89629,83674,5955,6.6
780,CN1815900000000,18,159,"Tipton County, IN",2013,,7958,7423,535,6.7
781,CN1816100000000,18,161,"Union County, IN",2013,,3519,3266,253,7.2
782,CN1816300000000,18,163,"Vanderburgh County, IN",2013,,90898,84412,6486,7.1
783,CN1816500000000,18,165,"Vermillion County, IN",2013,,7324,6537,787,10.7
784,CN1816700000000,18,167,"Vigo County, IN",2013,,49522,44879,4643,9.4
785,CN1816900000000,18,169,"Wabash County, IN",2013,,15453,14275,1178,7.6
786,CN1817100000000,18,171,"Warren County, IN",2013,,4152,3787,365,8.8
787,CN1817300000000,18,173,"Warrick County, IN",2013,,30709,28777,1932,6.3
788,CN1817500000000,18,175,"Washington County, IN",2013,,13142,11994,1148,8.7
789,CN1817700000000,18,177,"Wayne County, IN",2013,,30535,27887,2648,8.7
790,CN1817900000000,18,179,"Wells County, IN",2013,,13650,12784,866,6.3
791,CN1818100000000,18,181,"White County, IN",2013,,12930,12042,888,6.9
792,CN1818300000000,18,183,"Whitley County, IN",2013,,16760,15590,1170,7
793,CN1900100000000,19,001,"Adair County, IA",2013,,4073,3901,172,4.2
794,CN1900300000000,19,003,"Adams County, IA",2013,,2150,2071,79,3.7
795,CN1900500000000,19,005,"Allamakee County, IA",2013,,7652,7167,485,6.3
796,CN1900700000000,19,007,"Appanoose County, IA",2013,,5926,5549,377,6.4
797,CN1900900000000,19,009,"Audubon County, IA",2013,,3237,3079,158,4.9
798,CN1901100000000,19,011,"Benton County, IA",2013,,13722,13024,698,5.1
799,CN1901300000000,19,013,"Black Hawk County, IA",2013,,71744,68081,3663,5.1
800,CN1901500000000,19,015,"Boone County, IA",2013,,14881,14278,603,4.1
801,CN1901700000000,19,017,"Bremer County, IA",2013,,13998,13468,530,3.8
802,CN1901900000000,19,019,"Buchanan County, IA",2013,,11166,10637,529,4.7
803,CN1902100000000,19,021,"Buena Vista County, IA",2013,,11307,10860,447,4
804,CN1902300000000,19,023,"Butler County, IA",2013,,8261,7887,374,4.5
805,CN1902500000000,19,025,"Calhoun County, IA",2013,,4360,4134,226,5.2
806,CN1902700000000,19,027,"Carroll County, IA",2013,,11270,10891,379,3.4
807,CN1902900000000,19,029,"Cass County, IA",2013,,7290,6922,368,5
808,CN1903100000000,19,031,"Cedar County, IA",2013,,10812,10346,466,4.3
809,CN1903300000000,19,033,"Cerro Gordo County, IA",2013,,23334,22073,1261,5.4
810,CN1903500000000,19,035,"Cherokee County, IA",2013,,6840,6546,294,4.3
811,CN1903700000000,19,037,"Chickasaw County, IA",2013,,6366,6049,317,5
812,CN1903900000000,19,039,"Clarke County, IA",2013,,4585,4332,253,5.5
813,CN1904100000000,19,041,"Clay County, IA",2013,,8814,8417,397,4.5
814,CN1904300000000,19,043,"Clayton County, IA",2013,,10074,9506,568,5.6
815,CN1904500000000,19,045,"Clinton County, IA",2013,,24920,23486,1434,5.8
816,CN1904700000000,19,047,"Crawford County, IA",2013,,8768,8386,382,4.4
817,CN1904900000000,19,049,"Dallas County, IA",2013,,40898,39423,1475,3.6
818,CN1905100000000,19,051,"Davis County, IA",2013,,4120,3893,227,5.5
819,CN1905300000000,19,053,"Decatur County, IA",2013,,4301,4107,194,4.5
820,CN1905500000000,19,055,"Delaware County, IA",2013,,10388,9941,447,4.3
821,CN1905700000000,19,057,"Des Moines County, IA",2013,,20495,19258,1237,6
822,CN1905900000000,19,059,"Dickinson County, IA",2013,,9335,8838,497,5.3
823,CN1906100000000,19,061,"Dubuque County, IA",2013,,55052,52551,2501,4.5
824,CN1906300000000,19,063,"Emmet County, IA",2013,,5683,5450,233,4.1
825,CN1906500000000,19,065,"Fayette County, IA",2013,,10667,10104,563,5.3
826,CN1906700000000,19,067,"Floyd County, IA",2013,,8272,7815,457,5.5
827,CN1906900000000,19,069,"Franklin County, IA",2013,,5914,5651,263,4.4
828,CN1907100000000,19,071,"Fremont County, IA",2013,,4127,3953,174,4.2
829,CN1907300000000,19,073,"Greene County, IA",2013,,5124,4884,240,4.7
830,CN1907500000000,19,075,"Grundy County, IA",2013,,6599,6311,288,4.4
831,CN1907700000000,19,077,"Guthrie County, IA",2013,,5532,5247,285,5.2
832,CN1907900000000,19,079,"Hamilton County, IA",2013,,7038,6655,383,5.4
833,CN1908100000000,19,081,"Hancock County, IA",2013,,6209,5961,248,4
834,CN1908300000000,19,083,"Hardin County, IA",2013,,8696,8252,444,5.1
835,CN1908500000000,19,085,"Harrison County, IA",2013,,7507,7169,338,4.5
836,CN1908700000000,19,087,"Henry County, IA",2013,,9548,9042,506,5.3
837,CN1908900000000,19,089,"Howard County, IA",2013,,5230,4988,242,4.6
838,CN1909100000000,19,091,"Humboldt County, IA",2013,,5216,5003,213,4.1
839,CN1909300000000,19,093,"Ida County, IA",2013,,3813,3661,152,4
840,CN1909500000000,19,095,"Iowa County, IA",2013,,9927,9516,411,4.1
841,CN1909700000000,19,097,"Jackson County, IA",2013,,10845,10261,584,5.4
842,CN1909900000000,19,099,"Jasper County, IA",2013,,19053,18085,968,5.1
843,CN1910100000000,19,101,"Jefferson County, IA",2013,,8925,8482,443,5
844,CN1910300000000,19,103,"Johnson County, IA",2013,,82736,79915,2821,3.4
845,CN1910500000000,19,105,"Jones County, IA",2013,,10732,10162,570,5.3
846,CN1910700000000,19,107,"Keokuk County, IA",2013,,5477,5199,278,5.1
847,CN1910900000000,19,109,"Kossuth County, IA",2013,,8473,8172,301,3.6
848,CN1911100000000,19,111,"Lee County, IA",2013,,17125,15905,1220,7.1
849,CN1911300000000,19,113,"Linn County, IA",2013,,119665,113672,5993,5
850,CN1911500000000,19,115,"Louisa County, IA",2013,,5850,5554,296,5.1
851,CN1911700000000,19,117,"Lucas County, IA",2013,,4245,4046,199,4.7
852,CN1911900000000,19,119,"Lyon County, IA",2013,,6853,6655,198,2.9
853,CN1912100000000,19,121,"Madison County, IA",2013,,8090,7679,411,5.1
854,CN1912300000000,19,123,"Mahaska County, IA",2013,,11650,11089,561,4.8
855,CN1912500000000,19,125,"Marion County, IA",2013,,17319,16547,772,4.5
856,CN1912700000000,19,127,"Marshall County, IA",2013,,19798,18607,1191,6
857,CN1912900000000,19,129,"Mills County, IA",2013,,7326,7004,322,4.4
858,CN1913100000000,19,131,"Mitchell County, IA",2013,,5508,5271,237,4.3
859,CN1913300000000,19,133,"Monona County, IA",2013,,4624,4359,265,5.7
860,CN1913500000000,19,135,"Monroe County, IA",2013,,4025,3796,229,5.7
861,CN1913700000000,19,137,"Montgomery County, IA",2013,,5122,4872,250,4.9
862,CN1913900000000,19,139,"Muscatine County, IA",2013,,21695,20563,1132,5.2
863,CN1914100000000,19,141,"O'Brien County, IA",2013,,8041,7749,292,3.6
864,CN1914300000000,19,143,"Osceola County, IA",2013,,3409,3278,131,3.8
865,CN1914500000000,19,145,"Page County, IA",2013,,6553,6207,346,5.3
866,CN1914700000000,19,147,"Palo Alto County, IA",2013,,4776,4597,179,3.7
867,CN1914900000000,19,149,"Plymouth County, IA",2013,,14489,13909,580,4
868,CN1915100000000,19,151,"Pocahontas County, IA",2013,,4192,4033,159,3.8
869,CN1915300000000,19,153,"Polk County, IA",2013,,250381,238335,12046,4.8
870,CN1915500000000,19,155,"Pottawattamie County, IA",2013,,48628,46406,2222,4.6
871,CN1915700000000,19,157,"Poweshiek County, IA",2013,,10343,9864,479,4.6
872,CN1915900000000,19,159,"Ringgold County, IA",2013,,2514,2406,108,4.3
873,CN1916100000000,19,161,"Sac County, IA",2013,,5514,5282,232,4.2
874,CN1916300000000,19,163,"Scott County, IA",2013,,88082,83159,4923,5.6
875,CN1916500000000,19,165,"Shelby County, IA",2013,,6940,6679,261,3.8
876,CN1916700000000,19,167,"Sioux County, IA",2013,,19566,18890,676,3.5
877,CN1916900000000,19,169,"Story County, IA",2013,,54752,52928,1824,3.3
878,CN1917100000000,19,171,"Tama County, IA",2013,,9107,8601,506,5.6
879,CN1917300000000,19,173,"Taylor County, IA",2013,,3165,3045,120,3.8
880,CN1917500000000,19,175,"Union County, IA",2013,,6896,6559,337,4.9
881,CN1917700000000,19,177,"Van Buren County, IA",2013,,3833,3622,211,5.5
882,CN1917900000000,19,179,"Wapello County, IA",2013,,18132,16985,1147,6.3
883,CN1918100000000,19,181,"Warren County, IA",2013,,26339,25155,1184,4.5
884,CN1918300000000,19,183,"Washington County, IA",2013,,12272,11810,462,3.8
885,CN1918500000000,19,185,"Wayne County, IA",2013,,2850,2702,148,5.2
886,CN1918700000000,19,187,"Webster County, IA",2013,,19753,18704,1049,5.3
887,CN1918900000000,19,189,"Winnebago County, IA",2013,,5166,4918,248,4.8
888,CN1919100000000,19,191,"Winneshiek County, IA",2013,,11891,11340,551,4.6
889,CN1919300000000,19,193,"Woodbury County, IA",2013,,55212,52569,2643,4.8
890,CN1919500000000,19,195,"Worth County, IA",2013,,4184,3968,216,5.2
891,CN1919700000000,19,197,"Wright County, IA",2013,,6844,6537,307,4.5
892,CN2000100000000,20,001,"Allen County, KS",2013,,6890,6471,419,6.1
893,CN2000300000000,20,003,"Anderson County, KS",2013,,4238,3992,246,5.8
894,CN2000500000000,20,005,"Atchison County, KS",2013,,7777,7110,667,8.6
895,CN2000700000000,20,007,"Barber County, KS",2013,,2761,2651,110,4
896,CN2000900000000,20,009,"Barton County, KS",2013,,15097,14485,612,4.1
897,CN2001100000000,20,011,"Bourbon County, KS",2013,,6868,6423,445,6.5
898,CN2001300000000,20,013,"Brown County, KS",2013,,5455,5182,273,5
899,CN2001500000000,20,015,"Butler County, KS",2013,,31823,30062,1761,5.5
900,CN2001700000000,20,017,"Chase County, KS",2013,,1250,1180,70,5.6
901,CN2001900000000,20,019,"Chautauqua County, KS",2013,,1620,1520,100,6.2
902,CN2002100000000,20,021,"Cherokee County, KS",2013,,10498,9828,670,6.4
903,CN2002300000000,20,023,"Cheyenne County, KS",2013,,1310,1265,45,3.4
904,CN2002500000000,20,025,"Clark County, KS",2013,,1188,1151,37,3.1
905,CN2002700000000,20,027,"Clay County, KS",2013,,4194,3983,211,5
906,CN2002900000000,20,029,"Cloud County, KS",2013,,4452,4258,194,4.4
907,CN2003100000000,20,031,"Coffey County, KS",2013,,4943,4651,292,5.9
908,CN2003300000000,20,033,"Comanche County, KS",2013,,1033,997,36,3.5
909,CN2003500000000,20,035,"Cowley County, KS",2013,,17163,16166,997,5.8
910,CN2003700000000,20,037,"Crawford County, KS",2013,,19282,18144,1138,5.9
911,CN2003900000000,20,039,"Decatur County, KS",2013,,1361,1307,54,4
912,CN2004100000000,20,041,"Dickinson County, KS",2013,,9859,9278,581,5.9
913,CN2004300000000,20,043,"Doniphan County, KS",2013,,4337,4102,235,5.4
914,CN2004500000000,20,045,"Douglas County, KS",2013,,63535,60479,3056,4.8
915,CN2004700000000,20,047,"Edwards County, KS",2013,,1607,1547,60,3.7
916,CN2004900000000,20,049,"Elk County, KS",2013,,1323,1248,75,5.7
917,CN2005100000000,20,051,"Ellis County, KS",2013,,18044,17477,567,3.1
918,CN2005300000000,20,053,"Ellsworth County, KS",2013,,3447,3332,115,3.3
919,CN2005500000000,20,055,"Finney County, KS",2013,,19980,19124,856,4.3
920,CN2005700000000,20,057,"Ford County, KS",2013,,18629,17883,746,4
921,CN2005900000000,20,059,"Franklin County, KS",2013,,13966,13108,858,6.1
922,CN2006100000000,20,061,"Geary County, KS",2013,,12663,11566,1097,8.7
923,CN2006300000000,20,063,"Gove County, KS",2013,,1488,1439,49,3.3
924,CN2006500000000,20,065,"Graham County, KS",2013,,1351,1295,56,4.1
925,CN2006700000000,20,067,"Grant County, KS",2013,,3991,3847,144,3.6
926,CN2006900000000,20,069,"Gray County, KS",2013,,3487,3383,104,3
927,CN2007100000000,20,071,"Greeley County, KS",2013,,908,886,22,2.4
928,CN2007300000000,20,073,"Greenwood County, KS",2013,,3358,3179,179,5.3
929,CN2007500000000,20,075,"Hamilton County, KS",2013,,1715,1666,49,2.9
930,CN2007700000000,20,077,"Harper County, KS",2013,,3104,2979,125,4
931,CN2007900000000,20,079,"Harvey County, KS",2013,,17110,16278,832,4.9
932,CN2008100000000,20,081,"Haskell County, KS",2013,,2389,2319,70,2.9
933,CN2008300000000,20,083,"Hodgeman County, KS",2013,,1116,1073,43,3.9
934,CN2008500000000,20,085,"Jackson County, KS",2013,,7286,6916,370,5.1
935,CN2008700000000,20,087,"Jefferson County, KS",2013,,10187,9604,583,5.7
936,CN2008900000000,20,089,"Jewell County, KS",2013,,1422,1370,52,3.7
937,CN2009100000000,20,091,"Johnson County, KS",2013,,314173,300633,13540,4.3
938,CN2009300000000,20,093,"Kearny County, KS",2013,,2099,2023,76,3.6
939,CN2009500000000,20,095,"Kingman County, KS",2013,,3716,3514,202,5.4
940,CN2009700000000,20,097,"Kiowa County, KS",2013,,1422,1374,48,3.4
941,CN2009900000000,20,099,"Labette County, KS",2013,,10728,9959,769,7.2
942,CN2010100000000,20,101,"Lane County, KS",2013,,883,852,31,3.5
943,CN2010300000000,20,103,"Leavenworth County, KS",2013,,34597,32529,2068,6
944,CN2010500000000,20,105,"Lincoln County, KS",2013,,1778,1696,82,4.6
945,CN2010700000000,20,107,"Linn County, KS",2013,,4334,3959,375,8.7
946,CN2010900000000,20,109,"Logan County, KS",2013,,1742,1694,48,2.8
947,CN2011100000000,20,111,"Lyon County, KS",2013,,16426,15247,1179,7.2
948,CN2011300000000,20,113,"McPherson County, KS",2013,,16579,15937,642,3.9
949,CN2011500000000,20,115,"Marion County, KS",2013,,6210,5920,290,4.7
950,CN2011700000000,20,117,"Marshall County, KS",2013,,6042,5809,233,3.9
951,CN2011900000000,20,119,"Meade County, KS",2013,,2351,2277,74,3.1
952,CN2012100000000,20,121,"Miami County, KS",2013,,16783,15847,936,5.6
953,CN2012300000000,20,123,"Mitchell County, KS",2013,,3877,3764,113,2.9
954,CN2012500000000,20,125,"Montgomery County, KS",2013,,17835,16631,1204,6.8
955,CN2012700000000,20,127,"Morris County, KS",2013,,3100,2931,169,5.5
956,CN2012900000000,20,129,"Morton County, KS",2013,,1593,1531,62,3.9
957,CN2013100000000,20,131,"Nemaha County, KS",2013,,5823,5622,201,3.5
958,CN2013300000000,20,133,"Neosho County, KS",2013,,6733,6160,573,8.5
959,CN2013500000000,20,135,"Ness County, KS",2013,,1602,1553,49,3.1
960,CN2013700000000,20,137,"Norton County, KS",2013,,3085,2999,86,2.8
961,CN2013900000000,20,139,"Osage County, KS",2013,,8278,7727,551,6.7
962,CN2014100000000,20,141,"Osborne County, KS",2013,,2121,2031,90,4.2
963,CN2014300000000,20,143,"Ottawa County, KS",2013,,3238,3092,146,4.5
964,CN2014500000000,20,145,"Pawnee County, KS",2013,,3414,3265,149,4.4
965,CN2014700000000,20,147,"Phillips County, KS",2013,,2965,2839,126,4.2
966,CN2014900000000,20,149,"Pottawatomie County, KS",2013,,11923,11375,548,4.6
967,CN2015100000000,20,151,"Pratt County, KS",2013,,5439,5223,216,4
968,CN2015300000000,20,153,"Rawlins County, KS",2013,,1549,1507,42,2.7
969,CN2015500000000,20,155,"Reno County, KS",2013,,31588,29930,1658,5.2
970,CN2015700000000,20,157,"Republic County, KS",2013,,2649,2560,89,3.4
971,CN2015900000000,20,159,"Rice County, KS",2013,,5442,5209,233,4.3
972,CN2016100000000,20,161,"Riley County, KS",2013,,36571,35030,1541,4.2
973,CN2016300000000,20,163,"Rooks County, KS",2013,,2779,2663,116,4.2
974,CN2016500000000,20,165,"Rush County, KS",2013,,1810,1732,78,4.3
975,CN2016700000000,20,167,"Russell County, KS",2013,,3849,3697,152,3.9
976,CN2016900000000,20,169,"Saline County, KS",2013,,31098,29550,1548,5
977,CN2017100000000,20,171,"Scott County, KS",2013,,2838,2756,82,2.9
978,CN2017300000000,20,173,"Sedgwick County, KS",2013,,246243,231111,15132,6.1
979,CN2017500000000,20,175,"Seward County, KS",2013,,11082,10628,454,4.1
980,CN2017700000000,20,177,"Shawnee County, KS",2013,,92035,86721,5314,5.8
981,CN2017900000000,20,179,"Sheridan County, KS",2013,,1498,1457,41,2.7
982,CN2018100000000,20,181,"Sherman County, KS",2013,,3128,3003,125,4
983,CN2018300000000,20,183,"Smith County, KS",2013,,2157,2080,77,3.6
984,CN2018500000000,20,185,"Stafford County, KS",2013,,2216,2119,97,4.4
985,CN2018700000000,20,187,"Stanton County, KS",2013,,1045,1007,38,3.6
986,CN2018900000000,20,189,"Stevens County, KS",2013,,3314,3215,99,3
987,CN2019100000000,20,191,"Sumner County, KS",2013,,11144,10516,628,5.6
988,CN2019300000000,20,193,"Thomas County, KS",2013,,4465,4309,156,3.5
989,CN2019500000000,20,195,"Trego County, KS",2013,,1491,1436,55,3.7
990,CN2019700000000,20,197,"Wabaunsee County, KS",2013,,3769,3579,190,5
991,CN2019900000000,20,199,"Wallace County, KS",2013,,852,825,27,3.2
992,CN2020100000000,20,201,"Washington County, KS",2013,,3127,3011,116,3.7
993,CN2020300000000,20,203,"Wichita County, KS",2013,,1288,1243,45,3.5
994,CN2020500000000,20,205,"Wilson County, KS",2013,,4110,3746,364,8.9
995,CN2020700000000,20,207,"Woodson County, KS",2013,,1627,1526,101,6.2
996,CN2020900000000,20,209,"Wyandotte County, KS",2013,,74775,68839,5936,7.9
997,CN2100100000000,21,001,"Adair County, KY",2013,,7559,6792,767,10.1
998,CN2100300000000,21,003,"Allen County, KY",2013,,8950,8284,666,7.4
999,CN2100500000000,21,005,"Anderson County, KY",2013,,11531,10788,743,6.4
1000,CN2100700000000,21,007,"Ballard County, KY",2013,,3825,3474,351,9.2
1001,CN2100900000000,21,009,"Barren County, KY",2013,,19575,18070,1505,7.7
1002,CN2101100000000,21,011,"Bath County, KY",2013,,4828,4330,498,10.3
1003,CN2101300000000,21,013,"Bell County, KY",2013,,9866,8552,1314,13.3
1004,CN2101500000000,21,015,"Boone County, KY",2013,,66021,61650,4371,6.6
1005,CN2101700000000,21,017,"Bourbon County, KY",2013,,9824,9136,688,7
1006,CN2101900000000,21,019,"Boyd County, KY",2013,,19704,17845,1859,9.4
1007,CN2102100000000,21,021,"Boyle County, KY",2013,,12813,11683,1130,8.8
1008,CN2102300000000,21,023,"Bracken County, KY",2013,,3932,3547,385,9.8
1009,CN2102500000000,21,025,"Breathitt County, KY",2013,,4484,3816,668,14.9
1010,CN2102700000000,21,027,"Breckinridge County, KY",2013,,8243,7487,756,9.2
1011,CN2102900000000,21,029,"Bullitt County, KY",2013,,39671,36740,2931,7.4
1012,CN2103100000000,21,031,"Butler County, KY",2013,,5375,4883,492,9.2
1013,CN2103300000000,21,033,"Caldwell County, KY",2013,,5632,5171,461,8.2
1014,CN2103500000000,21,035,"Calloway County, KY",2013,,18141,16825,1316,7.3
1015,CN2103700000000,21,037,"Campbell County, KY",2013,,48752,45550,3202,6.6
1016,CN2103900000000,21,039,"Carlisle County, KY",2013,,2375,2205,170,7.2
1017,CN2104100000000,21,041,"Carroll County, KY",2013,,5167,4695,472,9.1
1018,CN2104300000000,21,043,"Carter County, KY",2013,,11034,9637,1397,12.7
1019,CN2104500000000,21,045,"Casey County, KY",2013,,6813,6225,588,8.6
1020,CN2104700000000,21,047,"Christian County, KY",2013,,26605,24098,2507,9.4
1021,CN2104900000000,21,049,"Clark County, KY",2013,,17266,15968,1298,7.5
1022,CN2105100000000,21,051,"Clay County, KY",2013,,5752,4930,822,14.3
1023,CN2105300000000,21,053,"Clinton County, KY",2013,,4113,3683,430,10.5
1024,CN2105500000000,21,055,"Crittenden County, KY",2013,,4099,3795,304,7.4
1025,CN2105700000000,21,057,"Cumberland County, KY",2013,,3038,2714,324,10.7
1026,CN2105900000000,21,059,"Daviess County, KY",2013,,47636,44363,3273,6.9
1027,CN2106100000000,21,061,"Edmonson County, KY",2013,,4996,4496,500,10
1028,CN2106300000000,21,063,"Elliott County, KY",2013,,2255,1928,327,14.5
1029,CN2106500000000,21,065,"Estill County, KY",2013,,5536,4997,539,9.7
1030,CN2106700000000,21,067,"Fayette County, KY",2013,,168417,158648,9769,5.8
1031,CN2106900000000,21,069,"Fleming County, KY",2013,,6521,5903,618,9.5
1032,CN2107100000000,21,071,"Floyd County, KY",2013,,13134,11392,1742,13.3
1033,CN2107300000000,21,073,"Franklin County, KY",2013,,24573,22958,1615,6.6
1034,CN2107500000000,21,075,"Fulton County, KY",2013,,2387,2130,257,10.8
1035,CN2107700000000,21,077,"Gallatin County, KY",2013,,3953,3584,369,9.3
1036,CN2107900000000,21,079,"Garrard County, KY",2013,,7745,7111,634,8.2
1037,CN2108100000000,21,081,"Grant County, KY",2013,,11504,10549,955,8.3
1038,CN2108300000000,21,083,"Graves County, KY",2013,,16479,15085,1394,8.5
1039,CN2108500000000,21,085,"Grayson County, KY",2013,,11242,10085,1157,10.3
1040,CN2108700000000,21,087,"Green County, KY",2013,,5320,4880,440,8.3
1041,CN2108900000000,21,089,"Greenup County, KY",2013,,14793,13283,1510,10.2
1042,CN2109100000000,21,091,"Hancock County, KY",2013,,4099,3803,296,7.2
1043,CN2109300000000,21,093,"Hardin County, KY",2013,,47819,44154,3665,7.7
1044,CN2109500000000,21,095,"Harlan County, KY",2013,,9510,7793,1717,18.1
